,0
116,"{'vehicle_id': 69, 'time_send': 53.049299545573305, 'time_enter': 58.50581209991788, 'time_start': 58.50581209991788, 'SOC_end': 100.0, 'SOC_send': 68.39014009088534, 'lat': 52.45867428779481, 'long': 13.27383905134215, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.7282562771722891}"
117,"{'vehicle_id': 79, 'time_send': 101.00499151652289, 'time_enter': 107.24374014151903, 'time_start': 108.97708354589122, 'SOC_end': 100.0, 'SOC_send': 43.068829207681176, 'lat': 52.534325098262265, 'long': 13.39371163022008, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.1193743124980706}"
118,"{'vehicle_id': 26, 'time_send': 160.30095163123713, 'time_enter': 164.10791809389127, 'time_start': 164.10791809389127, 'SOC_end': 100.0, 'SOC_send': 96.73980967375257, 'lat': 52.518175236048286, 'long': 13.34540293075229, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.9034832313270689}"
119,"{'vehicle_id': 218, 'time_send': 180.16100000000017, 'time_enter': 182.48141226659368, 'time_start': 182.48141226659368, 'SOC_end': 100.0, 'SOC_send': 49.935917546681296, 'lat': 52.52171554370597, 'long': 13.33979399173209, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.16020613329676017}"
120,"{'vehicle_id': 275, 'time_send': 225.1793619853639, 'time_enter': 234.9418289109421, 'time_start': 234.9418289109421, 'SOC_end': 100.0, 'SOC_send': 92.3076809722536, 'lat': 52.508231215560066, 'long': 13.369690861959796, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 3.881233462789094}"
121,"{'vehicle_id': 179, 'time_send': 240.19800000000035, 'time_enter': 243.60934171501728, 'time_start': 243.60934171501728, 'SOC_end': 100.0, 'SOC_send': 99.71773165699662, 'lat': 52.55988656855147, 'long': 13.33707062869431, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 0.7056708575084615}"
122,"{'vehicle_id': 272, 'time_send': 240.2110000000004, 'time_enter': 243.62234171501734, 'time_start': 243.62234171501734, 'SOC_end': 100.0, 'SOC_send': 99.71773165699662, 'lat': 52.55988656855147, 'long': 13.33707062869431, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 0.7056708575084615}"
123,"{'vehicle_id': 127, 'time_send': 141.54260871340244, 'time_enter': 148.8462171914251, 'time_start': 148.8462171914251, 'SOC_end': 100.0, 'SOC_send': 65.76902707493466, 'lat': 52.517269891391095, 'long': 13.431089525429218, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.651804239011331}"
124,"{'vehicle_id': 124, 'time_send': 141.5524689571848, 'time_enter': 148.2007121417014, 'time_start': 148.2007121417014, 'SOC_end': 100.0, 'SOC_send': 47.01985141149488, 'lat': 52.50472525565849, 'long': 13.46064399344705, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.324121592258291}"
125,"{'vehicle_id': 232, 'time_send': 147.59312458924248, 'time_enter': 158.7512723237035, 'time_start': 163.4422386664047, 'SOC_end': 100.0, 'SOC_send': 97.04342760007665, 'lat': 52.473357693902564, 'long': 13.416619375758811, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 4.579073867230506}"
126,"{'vehicle_id': 256, 'time_send': 79.33920248492367, 'time_enter': 84.94515107367828, 'time_start': 84.94515107367828, 'SOC_end': 100.0, 'SOC_send': 67.53215950301527, 'lat': 52.52455568076021, 'long': 13.318339261216542, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 1.8029742943773002}"
127,"{'vehicle_id': 140, 'time_send': 162.09448233085504, 'time_enter': 167.57638692477676, 'time_start': None, 'SOC_end': 96.88472261504465, 'SOC_send': 97.581103533829, 'lat': 52.56067256998804, 'long': 13.42353067691636, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.7409522969608553}"
128,"{'vehicle_id': 32, 'time_send': 93.62538860951692, 'time_enter': 101.81602054766795, 'time_start': 102.8557606794825, 'SOC_end': 100.0, 'SOC_send': 67.07492227809662, 'lat': 52.488092347409165, 'long': 13.41801393842978, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.095315969075516}"
129,"{'vehicle_id': 286, 'time_send': 48.426164689366615, 'time_enter': 61.93301256997366, 'time_start': 61.93301256997366, 'SOC_end': 100.0, 'SOC_send': 72.51476706212668, 'lat': 52.50732182816877, 'long': 13.53559646534196, 'v_hex': '871f1d4dcffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 80, 'CS_position': 74, 'distance': 5.753423940303524}"
130,"{'vehicle_id': 50, 'time_send': 135.7151935801441, 'time_enter': 140.07888091124858, 'time_start': None, 'SOC_end': 96.78422381775029, 'SOC_send': 97.25696128397118, 'lat': 52.51375472921613, 'long': 13.387258297701601, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.1818436655522304}"
131,"{'vehicle_id': 113, 'time_send': 62.561531997624044, 'time_enter': 70.90504016226241, 'time_start': 70.90504016226241, 'SOC_end': 100.0, 'SOC_send': 68.6876936004752, 'lat': 52.452528955502395, 'long': 13.384068688694345, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 14, 'CS_position': 15, 'distance': 3.1717540823191825}"
132,"{'vehicle_id': 23, 'time_send': 288.9506998146318, 'time_enter': 295.2577116204592, 'time_start': None, 'SOC_end': 89.90597700299173, 'SOC_send': 90.76737936415722, 'lat': 52.49652921108884, 'long': 13.381542650576431, 'v_hex': '871f18b24ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 16, 'CS_position': 42, 'distance': 2.153505902913708}"
133,"{'vehicle_id': 12, 'time_send': 76.5205083915819, 'time_enter': 83.78047995852303, 'time_start': 127.46993872952876, 'SOC_end': 89.90529314080153, 'SOC_send': 71.69589832168363, 'lat': 52.539171327378135, 'long': 13.43767826294006, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 2.6299857834705684}"
134,"{'vehicle_id': 5, 'time_send': 225.364191816787, 'time_enter': 233.53599103362387, 'time_start': 233.53599103362387, 'SOC_end': 100.0, 'SOC_send': 91.1423277576057, 'lat': 52.57414321100251, 'long': 13.332593316306163, 'v_hex': '871f1d4aeffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 61, 'CS_position': 59, 'distance': 3.0858996084184227}"
135,"{'vehicle_id': 132, 'time_send': 249.3441020340869, 'time_enter': 255.2269829737386, 'time_start': 255.2269829737386, 'SOC_end': 100.0, 'SOC_send': 97.84891125017924, 'lat': 52.54550838087433, 'long': 13.326597579507892, 'v_hex': '871f1d481ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 34, 'CS_position': 59, 'distance': 1.9414404698258565}"
136,"{'vehicle_id': 10, 'time_send': 47.185859758511484, 'time_enter': 55.4217526643913, 'time_start': 55.4217526643913, 'SOC_end': 100.0, 'SOC_send': 68.7628280482977, 'lat': 52.4644221316814, 'long': 13.442370661788708, 'v_hex': '871f18b2effffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 23, 'CS_position': 15, 'distance': 3.117946452939907}"
137,"{'vehicle_id': 152, 'time_send': 241.46263139334076, 'time_enter': 246.93430275802967, 'time_start': 273.2126882288593, 'SOC_end': 100.0, 'SOC_send': 92.15103757207011, 'lat': 52.51696954812014, 'long': 13.399920695743498, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.7358356823444532}"
138,"{'vehicle_id': 161, 'time_send': 163.57410039509364, 'time_enter': 168.72108827966164, 'time_start': 168.72108827966164, 'SOC_end': 100.0, 'SOC_send': 65.01175489587398, 'lat': 52.51651276632934, 'long': 13.41216640171939, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.5734939422839989}"
139,"{'vehicle_id': 289, 'time_send': 269.9669846032388, 'time_enter': 284.419624344973, 'time_start': 284.419624344973, 'SOC_end': 100.0, 'SOC_send': 98.40660307935222, 'lat': 52.478633477646525, 'long': 13.300164241926193, 'v_hex': '871f1d498ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 48, 'CS_position': 18, 'distance': 6.226319870867082}"
140,"{'vehicle_id': 248, 'time_send': 60.06899999999984, 'time_enter': 63.28140336458197, 'time_start': 63.28140336458197, 'SOC_end': 100.0, 'SOC_send': 75, 'lat': 52.42774784175876, 'long': 13.5173807051887, 'v_hex': '871f18b0dffffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 11, 'CS_position': 11, 'distance': 0.606201682291064}"
141,"{'vehicle_id': 238, 'time_send': 69.561808673956, 'time_enter': 73.1348124930743, 'time_start': 73.1348124930743, 'SOC_end': 100.0, 'SOC_send': 66.6876382652088, 'lat': 52.448056798465, 'long': 13.344920962250233, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 0.7865019095591543}"
142,"{'vehicle_id': 176, 'time_send': 107.16316601040813, 'time_enter': 114.33019167335586, 'time_start': 116.24629461838543, 'SOC_end': 100.0, 'SOC_send': 57.12227078489083, 'lat': 52.53391759418825, 'long': 13.387507002179813, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.5835128314738602}"
143,"{'vehicle_id': 234, 'time_send': 276.54147769337254, 'time_enter': 281.9424321864848, 'time_start': 281.9424321864848, 'SOC_end': 100.0, 'SOC_send': 95.76033954990395, 'lat': 52.53591519498208, 'long': 13.410107794362467, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.7004772465561095}"
144,"{'vehicle_id': 146, 'time_send': 184.76155154735744, 'time_enter': 196.56661136678673, 'time_start': None, 'SOC_end': 89.84692662224663, 'SOC_send': 91.80793858613248, 'lat': 52.46420201307537, 'long': 13.44480965777721, 'v_hex': '871f18b2effffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 23, 'CS_position': 73, 'distance': 4.902529909714642}"
145,"{'vehicle_id': 87, 'time_send': 60.022999999999946, 'time_enter': 73.09780141132674, 'time_start': 73.09780141132674, 'SOC_end': 100.0, 'SOC_send': 74, 'lat': 52.42483091229723, 'long': 13.311240111225588, 'v_hex': '871f18b30ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 24, 'CS_position': 3, 'distance': 5.537400705663397}"
146,"{'vehicle_id': 101, 'time_send': 259.42103564801175, 'time_enter': 268.54626831022654, 'time_start': 268.54626831022654, 'SOC_end': 100.0, 'SOC_send': 95.99204421859861, 'lat': 52.481615754563045, 'long': 13.329652220488448, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.5626163311073924}"
147,"{'vehicle_id': 141, 'time_send': 156.15097564904116, 'time_enter': 166.3324982649633, 'time_start': 166.3324982649633, 'SOC_end': 100.0, 'SOC_send': 95.60525987286181, 'lat': 52.51669617692624, 'long': 13.461774889982411, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 4.090761307961077}"
148,"{'vehicle_id': 40, 'time_send': 179.19549849987607, 'time_enter': 184.2486112883899, 'time_start': None, 'SOC_end': 96.06800939931863, 'SOC_send': 96.6786319570214, 'lat': 52.56896340195437, 'long': 13.41002779485335, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.5265563942569127}"
149,"{'vehicle_id': 57, 'time_send': 167.72050540126656, 'time_enter': 174.9845201615721, 'time_start': 174.9845201615721, 'SOC_end': 100.0, 'SOC_send': 96.45589891974669, 'lat': 52.482389626407276, 'long': 13.428790484326068, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 2.6320073801527766}"
150,"{'vehicle_id': 129, 'time_send': 132.20224430162455, 'time_enter': 149.1996024807657, 'time_start': 156.23372408814618, 'SOC_end': 100.0, 'SOC_send': 60.15955113967509, 'lat': 52.48716999214439, 'long': 13.519906331919172, 'v_hex': '871f1d4deffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 82, 'CS_position': 73, 'distance': 7.498679089570571}"
151,"{'vehicle_id': 296, 'time_send': 155.74402673851603, 'time_enter': 166.29359293152595, 'time_start': 166.31515983449404, 'SOC_end': 100.0, 'SOC_send': 93.47361965117291, 'lat': 52.5178485097819, 'long': 13.460272065825096, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 4.274783096504962}"
152,"{'vehicle_id': 54, 'time_send': 174.09660351059372, 'time_enter': 181.45452197537094, 'time_start': 181.45452197537094, 'SOC_end': 100.0, 'SOC_send': 98.51102450081308, 'lat': 52.537045393103185, 'long': 13.439166352154265, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 2.678959232388614}"
153,"{'vehicle_id': 249, 'time_send': 161.5671152066622, 'time_enter': 172.5920504763281, 'time_start': 214.8759124642461, 'SOC_end': 100.0, 'SOC_send': 87.27096784155218, 'lat': 52.507310368473355, 'long': 13.441472794419667, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 4.512467634832947}"
154,"{'vehicle_id': 115, 'time_send': 120.09999999999988, 'time_enter': 133.96809132180886, 'time_start': 133.96809132180886, 'SOC_end': 100.0, 'SOC_send': 70, 'lat': 52.58434323743686, 'long': 13.30097388520869, 'v_hex': '871f1d4a1ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 55, 'CS_position': 59, 'distance': 5.934045660904486}"
155,"{'vehicle_id': 165, 'time_send': 342.5757180339288, 'time_enter': 348.2423011883004, 'time_start': 348.2423011883004, 'SOC_end': 100.0, 'SOC_send': 91.25144615727687, 'lat': 52.52534831028411, 'long': 13.321483749204125, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.833291577185801}"
156,"{'vehicle_id': 76, 'time_send': 232.13527235376992, 'time_enter': 239.53142794734995, 'time_start': 239.53142794734995, 'SOC_end': 100.0, 'SOC_send': 47.97294552924602, 'lat': 52.5350052130772, 'long': 13.35265492687153, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.6980777967900123}"
157,"{'vehicle_id': 213, 'time_send': 240.20200000000037, 'time_enter': 242.52241226659388, 'time_start': 260.22221920589635, 'SOC_end': 100.0, 'SOC_send': 99.9359175466813, 'lat': 52.52171554370597, 'long': 13.33979399173209, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.16020613329676017}"
158,"{'vehicle_id': 281, 'time_send': 242.7164335581119, 'time_enter': 252.0182832258627, 'time_start': 260.3760170938612, 'SOC_end': 100.0, 'SOC_send': 94.65671328837762, 'lat': 52.51424056607411, 'long': 13.304428188478576, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 3.6509248338753997}"
159,"{'vehicle_id': 257, 'time_send': 129.5532648493094, 'time_enter': 136.94813329741868, 'time_start': 137.00199479258072, 'SOC_end': 100.0, 'SOC_send': 58.16424433164837, 'lat': 52.53701691049529, 'long': 13.428055489110577, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 2.697434224054642}"
160,"{'vehicle_id': 193, 'time_send': 300.2429999999998, 'time_enter': 302.56341226659333, 'time_start': 302.56341226659333, 'SOC_end': 100.0, 'SOC_send': 49.935917546681296, 'lat': 52.52171554370597, 'long': 13.33979399173209, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.16020613329676017}"
161,"{'vehicle_id': 260, 'time_send': 151.57233250544212, 'time_enter': 164.3955654879747, 'time_start': 164.3955654879747, 'SOC_end': 100.0, 'SOC_send': 46.02145104559287, 'lat': 52.55800812260885, 'long': 13.414347662766568, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 88, 'CS_position': 40, 'distance': 5.411616491266293}"
162,"{'vehicle_id': 268, 'time_send': 171.92574071376683, 'time_enter': 178.4423752930167, 'time_start': 203.8929897718506, 'SOC_end': 100.0, 'SOC_send': 60.47696123246018, 'lat': 52.53526331550655, 'long': 13.393291928904448, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.2583172896249346}"
163,"{'vehicle_id': 270, 'time_send': 151.77822157159554, 'time_enter': 154.8365997138857, 'time_start': 154.8365997138857, 'SOC_end': 100.0, 'SOC_send': 96.21694784666805, 'lat': 52.522579373765865, 'long': 13.40925708387912, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.5291890711450836}"
164,"{'vehicle_id': 162, 'time_send': 78.40799341221822, 'time_enter': 88.6792688509393, 'time_start': 88.6792688509393, 'SOC_end': 100.0, 'SOC_send': 61.79329235869125, 'lat': 52.481660851103356, 'long': 13.410017613613578, 'v_hex': '871f18b25ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 17, 'CS_position': 15, 'distance': 4.135637719360539}"
165,"{'vehicle_id': 276, 'time_send': 133.7796672809828, 'time_enter': 140.5593101004523, 'time_start': 141.58927935870227, 'SOC_end': 100.0, 'SOC_send': 60.41063441440143, 'lat': 52.51740526768506, 'long': 13.389986389200367, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 2.389821409734753}"
166,"{'vehicle_id': 203, 'time_send': 175.58675243478348, 'time_enter': 183.51633346149296, 'time_start': 183.51633346149296, 'SOC_end': 100.0, 'SOC_send': 89.51764361229168, 'lat': 52.548489253926164, 'long': 13.209038481350293, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 62, 'CS_position': 65, 'distance': 2.9647905133547465}"
167,"{'vehicle_id': 18, 'time_send': 207.1338187291027, 'time_enter': 227.65094814425453, 'time_start': 227.65094814425453, 'SOC_end': 100.0, 'SOC_send': 96.61680010491773, 'lat': 52.45808252145328, 'long': 13.271617873945312, 'v_hex': '871f18869ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 3, 'CS_position': 18, 'distance': 9.258564707575912}"
168,"{'vehicle_id': 221, 'time_send': 149.5262434607919, 'time_enter': 156.63286002243203, 'time_start': 156.63286002243203, 'SOC_end': 100.0, 'SOC_send': 64.49475130784163, 'lat': 52.53790378973751, 'long': 13.190860075202973, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 62, 'CS_position': 65, 'distance': 2.5533082808200653}"
169,"{'vehicle_id': 66, 'time_send': 184.61147032696977, 'time_enter': 188.45079004338803, 'time_start': 188.45079004338803, 'SOC_end': 100.0, 'SOC_send': 95.59543759160266, 'lat': 52.51592206699007, 'long': 13.338938985962143, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.9196598582091277}"
170,"{'vehicle_id': 46, 'time_send': 215.6759488038945, 'time_enter': 231.30572389155316, 'time_start': 231.30572389155316, 'SOC_end': 100.0, 'SOC_send': 96.33344532779955, 'lat': 52.57169838151632, 'long': 13.397318269696472, 'v_hex': '871f1d4a9ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 58, 'CS_position': 59, 'distance': 6.814887543829334}"
171,"{'vehicle_id': 196, 'time_send': 133.20441179876266, 'time_enter': 140.56997397501272, 'time_start': 140.56997397501272, 'SOC_end': 100.0, 'SOC_send': 53.41771710394757, 'lat': 52.45491159540287, 'long': 13.358864392557006, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 2.682781088125031}"
172,"{'vehicle_id': 236, 'time_send': 104.12893705621647, 'time_enter': 112.07162198881122, 'time_start': 112.07162198881122, 'SOC_end': 100.0, 'SOC_send': 62.183115452568465, 'lat': 52.5021354888307, 'long': 13.364862686473847, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 2.9713424662973713}"
173,"{'vehicle_id': 150, 'time_send': 216.53480648609104, 'time_enter': 222.75379318430737, 'time_start': 222.75379318430737, 'SOC_end': 100.0, 'SOC_send': 92.72337094470798, 'lat': 52.53778320293055, 'long': 13.19577875865562, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 62, 'CS_position': 65, 'distance': 2.109493349108162}"
174,"{'vehicle_id': 246, 'time_send': 71.30784157275221, 'time_enter': 78.41255643260618, 'time_start': 78.41255643260618, 'SOC_end': 100.0, 'SOC_send': 65.1808873449292, 'lat': 52.492204324373496, 'long': 13.392913487616632, 'v_hex': '871f18b24ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 16, 'CS_position': 42, 'distance': 2.552357429926989}"
175,"{'vehicle_id': 284, 'time_send': 344.0564510916049, 'time_enter': 351.5289944955263, 'time_start': 351.5289944955263, 'SOC_end': 100.0, 'SOC_send': 97.30644143867563, 'lat': 52.56688238765297, 'long': 13.355388106275285, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 2.736271701960714}"
176,"{'vehicle_id': 187, 'time_send': 279.7686586032628, 'time_enter': 285.82407594379606, 'time_start': 285.82407594379606, 'SOC_end': 100.0, 'SOC_send': 93.46869327822355, 'lat': 52.507887705225784, 'long': 13.310024760321719, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.027708670266631}"
177,"{'vehicle_id': 47, 'time_send': 248.62257239099998, 'time_enter': 262.7770523729958, 'time_start': None, 'SOC_end': 85.01161964916392, 'SOC_send': 87.44251564556308, 'lat': 52.52066775029746, 'long': 13.48685329787281, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 72, 'CS_position': 73, 'distance': 6.077239990997901}"
178,"{'vehicle_id': 230, 'time_send': 120.11399999999995, 'time_enter': 138.5667027953578, 'time_start': 138.5667027953578, 'SOC_end': 100.0, 'SOC_send': 67.22418242280146, 'lat': 52.555813169143875, 'long': 13.540135230414833, 'v_hex': '871f1d4c0ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 67, 'CS_position': 86, 'distance': 8.226351397678918}"
179,"{'vehicle_id': 163, 'time_send': 384.45161289371055, 'time_enter': 389.43885426743907, 'time_start': None, 'SOC_end': 98.51222914651218, 'SOC_send': 99.10967742125789, 'lat': 52.5277901536946, 'long': 13.307240428824095, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 1.4936206868642552}"
180,"{'vehicle_id': 273, 'time_send': 365.87049346329854, 'time_enter': 374.1720020061517, 'time_start': 374.1720020061517, 'SOC_end': 100.0, 'SOC_send': 95.9601082320053, 'lat': 52.45632831896081, 'long': 13.379453979434523, 'v_hex': '871f18b22ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 14, 'CS_position': 18, 'distance': 3.1507542714265595}"
181,"{'vehicle_id': 181, 'time_send': 356.4625148407648, 'time_enter': 363.8069023972411, 'time_start': 363.8069023972411, 'SOC_end': 100.0, 'SOC_send': 95.32992203072314, 'lat': 52.476217561261954, 'long': 13.33518063171929, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 2.672193778238166}"
182,"{'vehicle_id': 74, 'time_send': 273.8544849143167, 'time_enter': 277.39037997356957, 'time_start': 277.39037997356957, 'SOC_end': 100.0, 'SOC_send': 95.62910301713666, 'lat': 52.520163026292096, 'long': 13.345554502819837, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.7679475296264477}"
183,"{'vehicle_id': 91, 'time_send': 227.07712671767268, 'time_enter': 235.1195550578081, 'time_start': 235.1195550578081, 'SOC_end': 100.0, 'SOC_send': 91.59974077742856, 'lat': 52.54351977026491, 'long': 13.403437766249063, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 3.021214170067702}"
184,"{'vehicle_id': 169, 'time_send': 191.1206749351813, 'time_enter': 202.23214550100994, 'time_start': 202.23214550100994, 'SOC_end': 100.0, 'SOC_send': 43.99829001183984, 'lat': 52.47555447639996, 'long': 13.31588837933706, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 4.555735282914318}"
185,"{'vehicle_id': 24, 'time_send': 228.60841589231933, 'time_enter': 237.77146388296248, 'time_start': 237.77146388296248, 'SOC_end': 100.0, 'SOC_send': 85.36653143256737, 'lat': 52.53488088998852, 'long': 13.365692975800618, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 3.581523995321573}"
186,"{'vehicle_id': 116, 'time_send': 251.80043603849333, 'time_enter': 260.3759479974871, 'time_start': 260.3759479974871, 'SOC_end': 100.0, 'SOC_send': 96.41705282353894, 'lat': 52.55057990532703, 'long': 13.21158915457091, 'v_hex': '871f1d4b1ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 63, 'CS_position': 65, 'distance': 3.2877559794969065}"
