,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,-6.141240214820998,12.479730054641344,10.003635227264189,16.501974943342475,7.369214846294158,7.485508178293973,-1.8566618786267544,17.835127786408897,11.112026029809112,5.0,5.182339934929054,21.10533535086725,4.117116706146658,,
0,"(7, 1, 5, 3, 0, 0)","(6, 2, 5, 3, 0, 0)","(6, 3, 5, 3, 0, 0)","(6, 4, 5, 2, 0, 0)","(6, 5, 5, 2, 0, 0)","(6, 6, 5, 2, 0, 0)","(9, 8, 42, 3, 1, 0)","(4, 9, 37, 3, 0, 1)",,,,,,,
1,1,3,1,2,2,0,3,0,,,,,,,
2,-0.0,-0.0,-0.0,-0.0,-0.0,3.744399676142912,37.62642069491429,3.224820611213488,,,,,,,
0,"(7, 1, 11, 3, 0, 0)","(6, 2, 36, 3, 0, 0)","(9, 5, 36, 3, 1, 0)","(9, 5, 53, 3, 1, 0)","(4, 8, 39, 3, 0, 1)","(3, 8, 53, 3, 0, 1)","(9, 9, 41, 3, 0, 1)","(9, 10, 49, 3, 0, 2)","(9, 11, 49, 3, 0, 1)",,,,,,
1,3,1,4,3,4,0,1,2,4,,,,,,
2,48.555635512956684,-6.877955902063585,7.410746753038113,33.33178927725109,14.440262684067717,-5.440987225806582,16.05541079450598,6.714191157810749,12.208593597461107,,,,,,
0,"(7, 1, 7, 2, 0, 0)","(6, 2, 76, 3, 0, 0)","(9, 4, 40, 3, 1, 1)","(9, 5, 71, 3, 1, 1)","(8, 6, 26, 2, 0, 0)","(4, 8, 3, 2, 1, 0)","(2, 9, 17, 3, 1, 0)","(2, 10, 53, 3, 0, 1)","(9, 11, 53, 3, 0, 0)",,,,,,
1,4,1,2,0,3,1,4,0,1,,,,,,
2,30.608798790186505,10.42487285849106,6.940047166763666,28.816176110154334,13.73616495344561,41.14627064571369,19.390811635775183,-10.197436745426847,7.7847929154295334,,,,,,
0,"(7, 1, 11, 3, 0, 0)","(7, 2, 11, 3, 0, 0)","(7, 2, 22, 1, 0, 0)","(6, 3, 74, 3, 0, 0)","(6, 3, 77, 3, 0, 0)","(9, 5, 40, 3, 1, 0)","(9, 5, 40, 3, 0, 1)","(9, 6, 72, 1, 0, 0)",,,,,,,
1,3,1,1,3,2,3,4,3,,,,,,,
2,-0.0,7.879943728494456,8.8202426829275,10.475936799315226,-7.682878760497612,7.903247773065706,21.00903620275108,22.76016825167884,,,,,,,
0,"(6, 0, 27, 3, 0, 0)","(9, 2, 26, 3, 0, 0)","(4, 5, 52, 3, 0, 0)","(9, 8, 62, 1, 0, 0)","(9, 9, 34, 3, 0, 0)","(9, 9, 60, 3, 0, 1)","(9, 10, 73, 3, 0, 1)","(9, 11, 77, 3, 1, 1)",,,,,,,
1,0,3,1,1,1,1,1,2,,,,,,,
2,5.179904545280971,19.03081968766912,-7.733467382590552,4.788676574972593,8.436400114003012,19.00447387220093,4.822878092703898,8.851021629284118,,,,,,,
0,"(7, 1, 9, 3, 0, 0)","(6, 2, 41, 3, 0, 0)","(6, 3, 41, 3, 0, 0)","(6, 4, 24, 3, 0, 0)","(5, 4, 18, 3, 0, 0)","(5, 5, 39, 3, 1, 0)","(8, 7, 61, 2, 0, 0)","(9, 8, 45, 3, 0, 0)","(9, 8, 14, 3, 0, 1)","(9, 9, 53, 3, 0, 2)","(9, 10, 85, 3, 0, 1)","(9, 10, 71, 3, 0, 0)","(8, 11, 13, 3, 0, 1)",,
1,1,3,2,3,3,1,0,1,2,1,0,1,1,,
2,31.084723911033763,-0.0,18.40403704481357,11.866909161232027,14.455365435556306,12.099689233391837,10.217054185156641,19.314675522263908,17.698109103178815,6.117770858341951,8.32119729292387,6.411124965223204,3.3945036924232426,,
0,"(7, 0, 86, 3, 0, 0)","(6, 1, 85, 3, 0, 1)","(6, 1, 57, 3, 1, 0)","(9, 3, 73, 3, 1, 0)","(9, 4, 18, 3, 0, 0)","(9, 4, 57, 3, 0, 0)","(9, 5, 60, 3, 1, 0)","(9, 6, 57, 3, 0, 0)","(9, 7, 14, 3, 0, 0)","(8, 8, 73, 3, 0, 1)","(8, 8, 12, 3, 0, 1)","(9, 9, 33, 3, 0, 1)","(8, 10, 13, 3, 0, 1)",,
1,4,2,0,1,0,2,1,0,0,4,2,4,4,,
2,10.162647278637975,16.269415599714552,25.165675321134763,-8.430479159731851,31.145430256986522,9.279129497736646,5.319287166905422,30.07028994181318,24.170710196982654,14.216780119346476,20.00501485594046,38.816336405646005,5.0,,
0,"(7, 1, 8, 3, 0, 0)","(6, 2, 9, 2, 0, 0)","(9, 3, 28, 2, 0, 0)","(9, 5, 41, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(8, 7, 10, 1, 0, 0)","(4, 9, 76, 3, 0, 0)","(3, 10, 85, 3, 0, 2)","(3, 10, 77, 3, 0, 1)",,,,,,
1,3,2,1,2,4,3,3,3,1,,,,,,
2,9.373634479074335,-3.6149964237506573,23.774360130555415,-4.118283134220517,55.83263060625826,16.76306624463167,5.802064711456243,14.375044949902474,8.81621833325276,,,,,,
0,"(7, 1, 9, 3, 0, 0)","(7, 2, 9, 3, 0, 0)","(7, 3, 9, 2, 0, 0)","(6, 3, 25, 1, 0, 0)","(9, 4, 73, 3, 1, 0)","(8, 5, 73, 3, 1, 1)","(8, 5, 26, 2, 0, 1)","(9, 7, 37, 2, 0, 0)","(9, 8, 40, 3, 0, 0)","(8, 9, 77, 3, 1, 2)","(4, 10, 39, 3, 1, 2)",,,,
1,1,1,3,2,2,4,1,2,4,3,0,,,,
2,-0.0,-0.0,5.9498995042526115,12.527473486423553,10.07151686866497,31.212347129765934,28.597356896472938,20.502159098263625,15.180304320044247,18.122848535914777,1.48582081254078,,,,
0,"(6, 1, 74, 3, 0, 0)","(9, 3, 74, 3, 1, 0)","(9, 3, 18, 3, 0, 1)","(9, 4, 17, 3, 1, 0)","(4, 6, 72, 3, 0, 0)","(9, 10, 60, 3, 1, 1)","(9, 10, 43, 3, 0, 0)",,,,,,,,
1,1,0,4,3,0,2,2,,,,,,,,
2,-5.404156526179659,22.85027175573433,10.240127390266286,10.724177477511201,10.918759324974165,4.721493019199059,1.939148964117663,,,,,,,,
0,"(6, 1, 52, 3, 0, 0)","(6, 1, 18, 3, 0, 1)","(9, 2, 34, 3, 0, 0)","(8, 3, 18, 3, 0, 1)","(9, 5, 18, 3, 0, 0)","(9, 5, 53, 3, 1, 0)","(3, 7, 23, 3, 0, 0)",,,,,,,,
1,3,0,4,0,3,3,0,,,,,,,,
2,20.801969084093376,15.113327752022265,26.59444367038416,-3.246855205038562,11.675496492333714,55.49455647490556,-0.6619595886960532,,,,,,,,
0,"(6, 1, 58, 1, 0, 0)","(9, 3, 41, 3, 0, 0)","(4, 4, 45, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 6, 45, 3, 1, 1)","(9, 8, 45, 3, 0, 0)","(9, 8, 40, 3, 0, 1)","(9, 9, 15, 3, 0, 1)","(8, 9, 51, 3, 0, 2)","(7, 10, 37, 2, 0, 1)",,,,
1,2,3,1,1,1,0,1,0,0,4,3,,,,
2,2.738203007064217,5.3704483337874755,-0.0,-0.0,6.007521802547654,-13.185142409825186,12.062259705577928,23.43373718694329,9.438550066995816,30.175430151474238,9.562934294044002,,,,
0,"(7, 1, 9, 3, 0, 0)","(6, 2, 35, 3, 0, 0)","(5, 3, 4, 2, 0, 0)","(9, 6, 27, 3, 0, 1)","(9, 7, 42, 3, 1, 1)","(8, 8, 61, 3, 0, 1)","(9, 9, 43, 3, 0, 1)","(9, 10, 13, 3, 0, 1)",,,,,,,
1,1,3,1,2,4,2,1,2,,,,,,,
2,27.56424299860214,37.34076669382618,10.734110830126104,15.354556955867203,30.96462894643243,3.4624071048397003,20.83229616998203,40.103970457879655,,,,,,,
0,"(6, 0, 59, 3, 0, 1)","(6, 1, 13, 3, 1, 0)","(9, 2, 75, 3, 0, 0)","(9, 4, 72, 1, 0, 0)","(8, 4, 49, 3, 0, 0)","(8, 5, 36, 3, 1, 0)","(4, 7, 60, 3, 0, 1)","(9, 8, 36, 3, 0, 1)","(9, 9, 16, 3, 1, 1)","(9, 9, 3, 2, 0, 0)","(9, 10, 18, 3, 0, 1)","(9, 11, 18, 3, 0, 1)",,,
1,4,2,0,2,4,3,1,4,2,0,1,0,,,
2,26.964622040410532,1.7533891431771211,2.3371604884732644,11.490854603686664,8.96368517461499,31.885964035247827,-3.733708171443448,11.906570777540493,0.7846676630067435,14.708564567856524,8.690217840364449,9.963558804256524,,,
0,"(7, 0, 23, 3, 0, 0)","(9, 1, 17, 3, 0, 1)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 1, 0)","(9, 4, 77, 3, 1, 0)","(4, 7, 40, 3, 1, 0)","(9, 10, 44, 3, 0, 3)","(4, 11, 42, 3, 0, 1)",,,,,,,
1,2,1,4,3,3,1,3,1,,,,,,,
2,3.678143559049788,-2.2579449291644713,-0.0,5.204306628182934,19.087965123242707,-5.58025558196343,13.828084535022338,8.952208774255944,,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(4, 2, 69, 3, 0, 0)","(3, 3, 40, 3, 1, 0)","(9, 5, 40, 3, 1, 0)","(9, 6, 40, 3, 0, 0)","(9, 7, 73, 3, 0, 1)","(9, 7, 75, 3, 0, 1)","(9, 8, 42, 3, 1, 1)","(8, 9, 54, 2, 0, 0)","(7, 10, 44, 3, 0, 3)","(6, 10, 27, 3, 0, 0)",,,,
1,2,3,0,3,1,0,1,0,4,2,3,,,,
2,36.525372742985404,16.50995998623854,-10.398730482446013,-0.0,18.902277040106107,9.010391717313263,8.365840246024936,23.68691548168257,32.511993872350054,25.52915905503219,-0.0,,,,
0,"(6, 1, 39, 3, 0, 0)","(9, 2, 51, 3, 0, 1)","(9, 3, 23, 2, 0, 0)","(9, 5, 49, 2, 0, 0)","(4, 6, 35, 3, 0, 0)","(4, 6, 53, 3, 0, 0)","(3, 7, 51, 3, 0, 0)","(3, 7, 27, 3, 0, 0)","(9, 11, 27, 3, 0, 0)",,,,,,
1,1,0,0,3,0,2,0,1,0,,,,,,
2,6.156796018905193,22.079569924049487,19.88422105909044,25.491373480601737,5.508862990931966,12.630360709872697,1.4527661583167146,-5.546255092285998,7.790145854821199,,,,,,
0,"(7, 0, 39, 3, 0, 1)","(9, 2, 72, 3, 0, 0)","(9, 3, 73, 3, 1, 0)","(9, 3, 40, 3, 1, 0)","(9, 5, 88, 3, 1, 0)","(9, 5, 60, 3, 0, 0)","(3, 7, 48, 3, 0, 0)","(3, 7, 43, 3, 1, 1)","(9, 8, 40, 3, 0, 1)","(9, 9, 71, 3, 0, 1)","(8, 10, 4, 1, 0, 0)","(7, 11, 42, 3, 0, 1)",,,
1,1,2,1,1,4,3,3,2,0,0,4,0,,,
2,13.77219602423203,-5.391383498539057,12.62429109290364,-4.796027871369575,9.531709041031068,35.67350620239531,18.349793304036407,-1.4561791106725164,13.467192046117605,30.860649876108415,28.775312144300898,12.892726461988737,,,
0,"(6, 1, 18, 3, 0, 0)","(9, 2, 49, 3, 0, 0)","(3, 5, 71, 3, 1, 0)","(2, 5, 41, 3, 0, 1)","(2, 6, 41, 3, 0, 0)","(2, 6, 52, 3, 0, 0)","(9, 8, 40, 3, 0, 1)","(9, 9, 42, 3, 0, 2)","(8, 9, 17, 3, 1, 0)",,,,,,
1,2,3,1,4,3,2,0,0,1,,,,,,
2,9.983465782186554,49.28355967948356,20.26895308767985,7.516808614086269,7.843063475197075,0.8336073548793443,22.614566205715317,5.311068245114776,22.060939001693246,,,,,,
0,"(7, 1, 79, 3, 0, 0)","(6, 1, 18, 3, 0, 0)","(9, 2, 18, 3, 0, 0)","(9, 4, 18, 3, 0, 0)","(4, 5, 18, 3, 0, 0)","(4, 5, 24, 2, 0, 0)","(9, 6, 12, 3, 1, 1)","(8, 7, 62, 2, 0, 0)","(9, 9, 60, 3, 0, 0)","(9, 9, 59, 3, 0, 1)","(8, 11, 41, 3, 0, 1)",,,,
1,3,2,2,2,3,2,0,1,2,2,0,,,,
2,28.533665898136974,-1.8241953702447322,-0.8431562351226942,6.709691231302925,7.29909130746242,-2.8753303179542744,41.0189430227921,23.28811396494013,2.117956647254468,30.54385746130318,4.895948401146746,,,,
0,"(7, 1, 16, 3, 0, 1)","(9, 1, 15, 3, 0, 0)","(9, 2, 21, 3, 1, 0)","(8, 3, 36, 3, 0, 0)","(4, 6, 77, 3, 0, 0)","(9, 7, 15, 3, 0, 0)","(9, 8, 17, 3, 0, 0)","(9, 9, 23, 3, 0, 0)","(9, 9, 41, 3, 0, 1)","(8, 10, 39, 3, 0, 2)",,,,,
1,2,1,1,3,2,0,2,1,1,1,,,,,
2,8.454500180147578,5.406188927116205,22.532944617926788,34.62307484297389,-2.877455258418072,20.166726622159818,0.5910611810008088,10.397442924674806,8.87116338692579,20.27069751314378,,,,,
0,"(7, 1, 37, 2, 0, 0)","(6, 1, 62, 2, 0, 0)","(9, 3, 59, 3, 0, 0)","(9, 3, 44, 3, 0, 0)","(9, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 1, 0)","(9, 6, 40, 3, 0, 0)","(9, 7, 40, 3, 0, 0)","(9, 8, 75, 3, 0, 1)","(9, 8, 85, 3, 0, 1)","(9, 9, 41, 3, 0, 1)",,,,
1,4,2,4,0,2,0,1,0,2,1,4,,,,
2,10.134713998748506,-17.883872250028332,9.90333985626349,-3.639705094345169,6.412532428770732,-9.530913335606664,-0.0,8.688094319675017,4.688889389966283,14.442099088061328,35.13605884148008,,,,
0,"(7, 0, 35, 2, 0, 0)","(9, 2, 62, 3, 0, 0)","(4, 5, 36, 3, 1, 0)","(4, 5, 49, 3, 0, 0)","(9, 7, 13, 3, 1, 0)","(9, 8, 17, 3, 0, 0)","(9, 8, 13, 3, 1, 1)","(9, 9, 42, 3, 0, 1)","(8, 10, 60, 3, 0, 1)","(9, 10, 36, 3, 1, 0)",,,,,
1,0,3,4,2,2,2,1,4,1,2,,,,,
2,0.7816185749305244,25.93839341227224,14.237750006570739,8.785490528187545,13.056361816210627,4.219084760471602,10.86389109521383,26.21751372286722,9.947109864660566,3.048150309900763,,,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 2, 45, 3, 0, 0)","(4, 4, 45, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 0)","(4, 7, 53, 3, 0, 1)","(9, 8, 50, 3, 0, 0)","(9, 9, 42, 3, 1, 1)",,,,,,
1,2,4,1,1,1,1,1,0,3,,,,,,
2,17.518002475224907,-0.0,-0.0,-0.0,-0.0,6.439639685295538,-9.351623077013985,18.28833547086741,18.369608152968567,,,,,,
0,"(7, 1, 79, 3, 0, 0)","(4, 2, 13, 3, 1, 0)","(9, 5, 27, 3, 0, 0)","(9, 6, 85, 3, 0, 0)","(9, 7, 71, 3, 0, 0)","(4, 10, 44, 3, 1, 2)","(4, 10, 88, 3, 1, 1)","(3, 11, 21, 3, 0, 0)",,,,,,,
1,2,1,2,0,3,3,3,4,,,,,,,
2,9.493189332446795,1.565278977515904,18.502943585484072,11.28389375028221,24.739434587981428,11.118270028366613,27.763650141408263,6.368390937289808,,,,,,,
0,"(7, 1, 61, 3, 0, 0)","(6, 2, 44, 3, 1, 0)","(9, 3, 45, 3, 0, 0)","(4, 4, 45, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 6, 39, 3, 0, 0)","(9, 8, 25, 3, 1, 0)","(9, 8, 14, 3, 0, 0)","(8, 10, 75, 3, 1, 2)",,,,,
1,1,2,3,1,1,1,0,2,2,0,,,,,
2,24.297090640415497,2.1718423311551316,5.401158586582659,-0.0,-0.0,5.372946724080089,5.443033409132417,5.783798341379457,36.016690648199024,-0.673047532720977,,,,,
0,"(6, 1, 48, 2, 0, 1)","(9, 3, 35, 3, 0, 0)","(8, 4, 71, 3, 0, 0)","(8, 5, 81, 1, 0, 0)","(7, 6, 71, 2, 0, 1)","(6, 6, 72, 1, 0, 0)","(9, 8, 40, 3, 0, 0)","(8, 9, 45, 3, 0, 1)",,,,,,,
1,1,0,2,1,4,0,4,3,,,,,,,
2,-8.449998028495461,40.35840442519092,21.757855087610988,4.834986354599734,8.744072141977238,2.1133622603621536,26.20329309712326,39.003489647017474,,,,,,,
0,"(7, 1, 37, 2, 0, 0)","(9, 1, 85, 3, 1, 0)","(9, 2, 75, 3, 0, 1)","(9, 4, 71, 3, 0, 0)","(8, 5, 74, 3, 0, 0)","(9, 6, 76, 3, 0, 0)","(9, 7, 86, 3, 0, 1)","(9, 8, 72, 2, 0, 0)","(8, 9, 8, 3, 0, 0)","(9, 10, 51, 3, 0, 1)","(9, 10, 49, 3, 0, 0)","(9, 11, 48, 3, 1, 0)",,,
1,0,1,0,2,1,1,2,2,0,1,1,4,,,
2,1.5766615437555043,4.703988567379628,11.666605261166346,6.586903273125492,13.322432713282183,2.3895248257277224,9.998778366272417,11.267289771694163,13.73430479125227,3.24414135594785,5.209646580342898,5.0,,,
0,"(7, 1, 37, 2, 0, 0)","(9, 2, 17, 3, 0, 0)","(9, 3, 17, 3, 1, 1)","(9, 4, 39, 3, 1, 0)","(8, 4, 42, 3, 0, 0)","(4, 7, 40, 3, 1, 1)","(4, 7, 41, 3, 1, 1)","(4, 8, 40, 3, 1, 1)","(9, 9, 42, 3, 1, 2)","(8, 10, 35, 3, 0, 0)","(9, 11, 41, 3, 0, 1)",,,,
1,0,0,2,4,3,4,4,0,1,2,2,,,,
2,12.41870030208069,6.077011998007555,15.133526448390342,10.521487088246534,21.97529487199779,11.923373272441875,12.90876481577095,8.737283345435435,12.088416876820139,-0.9714010299017755,2.7493636098867764,,,,
0,"(6, 0, 88, 2, 0, 0)","(9, 2, 85, 3, 1, 0)","(9, 3, 85, 3, 0, 0)","(9, 4, 41, 3, 0, 0)","(9, 5, 18, 3, 0, 0)","(9, 6, 39, 3, 0, 1)","(8, 7, 62, 1, 0, 0)","(9, 9, 26, 3, 0, 1)","(8, 9, 53, 3, 0, 2)","(9, 10, 45, 3, 0, 1)","(9, 11, 44, 3, 0, 0)",,,,
1,2,1,0,1,3,4,0,4,1,1,0,,,,
2,-3.855849812324739,-4.274567916094,20.353989039049253,-4.551721464652077,25.162454252313417,36.41969214395742,17.776568501285272,14.3148414416682,5.735225239859902,5.97664808623957,2.6516402968221415,,,,
0,"(7, 0, 40, 3, 0, 1)","(9, 1, 85, 3, 0, 1)","(8, 2, 51, 3, 0, 0)","(8, 2, 26, 3, 0, 0)","(9, 4, 48, 3, 0, 0)","(9, 4, 53, 3, 0, 0)","(4, 7, 43, 3, 0, 0)","(9, 8, 43, 3, 0, 1)","(3, 10, 45, 3, 0, 2)",,,,,,
1,1,2,4,1,2,3,2,3,0,,,,,,
2,10.506189272213591,20.544381976687525,9.501805570141677,2.509078285104051,2.3301908273797487,28.081396854869084,-3.5152673860559736,33.21087566649778,-5.729625050409145,,,,,,
0,"(6, 1, 18, 3, 0, 0)","(9, 2, 37, 3, 0, 0)","(4, 3, 59, 3, 0, 0)","(9, 4, 62, 1, 0, 0)","(9, 5, 62, 1, 0, 0)","(9, 6, 35, 2, 1, 0)","(9, 7, 49, 3, 0, 1)","(9, 8, 53, 3, 0, 0)","(9, 8, 39, 3, 1, 1)","(9, 9, 75, 3, 0, 0)","(9, 10, 42, 3, 1, 3)",,,,
1,2,3,2,0,0,2,0,2,4,1,3,,,,
2,13.373640344301595,15.691718094787491,7.127429333200531,2.463828441934419,14.25313740951491,2.7580162624229962,8.78261264492497,2.4876360881554778,10.66368013471941,9.757473763762336,15.856893724453073,,,,
0,"(6, 0, 72, 3, 0, 1)","(6, 1, 76, 3, 0, 0)","(5, 1, 85, 3, 1, 0)","(9, 2, 39, 3, 0, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 49, 3, 0, 0)","(8, 4, 40, 3, 1, 0)","(8, 5, 53, 3, 1, 0)","(7, 5, 53, 3, 0, 0)","(8, 8, 13, 3, 0, 0)","(8, 10, 88, 3, 0, 1)",,,,
1,2,1,2,4,0,4,1,0,0,0,0,,,,
2,4.0458166353818505,7.761628183060408,-1.129083725154814,12.044912702037122,5.547744050543037,20.113248244583357,12.151546016676612,8.619012240283547,39.89286918924043,36.86550127834505,4.689421242587055,,,,
0,"(6, 0, 60, 3, 0, 0)","(9, 2, 41, 3, 1, 0)","(9, 4, 18, 3, 0, 0)","(4, 5, 18, 3, 0, 0)","(4, 5, 14, 3, 0, 0)","(9, 7, 51, 3, 0, 1)","(9, 7, 7, 3, 0, 0)","(9, 8, 25, 3, 0, 0)","(9, 9, 50, 3, 0, 1)","(9, 10, 86, 3, 0, 2)","(9, 10, 77, 3, 0, 1)","(9, 11, 41, 3, 0, 1)",,,
1,0,1,2,3,2,1,0,2,2,0,1,2,,,
2,14.333358562299795,-4.697781830913007,6.709691231302925,15.248001349554535,-8.872508292885419,4.928158652324339,2.453705258590353,6.772919896094906,18.56449230588055,6.210637998690847,13.579335707359014,5.5467504002133925,,,
0,"(6, 0, 40, 3, 0, 0)","(6, 1, 40, 3, 0, 0)","(6, 1, 88, 3, 0, 0)","(9, 3, 53, 3, 1, 0)","(8, 4, 18, 3, 0, 0)","(9, 6, 18, 3, 0, 0)","(9, 6, 42, 3, 1, 1)","(4, 7, 39, 3, 0, 0)","(4, 8, 17, 3, 0, 1)","(4, 8, 21, 3, 0, 1)","(2, 9, 40, 3, 0, 1)",,,,
1,3,2,1,0,2,1,3,3,3,3,4,,,,
2,-0.0,18.95675990917736,17.13893661844312,11.385129889332827,-2.7598718101143347,19.345779603928356,12.62504587867005,14.189376586655934,15.3926720059682,38.441648292517584,13.517286815432982,,,,
0,"(6, 1, 49, 3, 0, 0)","(6, 1, 72, 2, 0, 0)","(9, 4, 14, 3, 0, 1)","(9, 6, 18, 3, 0, 0)","(9, 6, 51, 2, 0, 0)","(4, 8, 12, 3, 0, 0)","(9, 10, 71, 3, 0, 2)","(8, 10, 71, 3, 1, 0)",,,,,,,
1,3,0,2,1,3,1,4,1,,,,,,,
2,35.53447118172726,8.07005198768833,-3.480854149744096,5.464129952237932,17.368370624767508,13.299849946786587,13.936080003692567,10.416034145965499,,,,,,,
0,"(7, 0, 16, 3, 0, 1)","(9, 1, 17, 3, 1, 1)","(9, 2, 39, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 13, 3, 0, 0)","(4, 9, 53, 3, 0, 1)","(3, 9, 45, 3, 0, 1)",,,,,
1,0,0,1,3,4,1,4,3,3,1,,,,,
2,13.967535317422294,2.5816701363176415,-2.2337260890392705,-0.0,-0.0,-0.0,22.411105487410083,24.342943739142424,12.421654673777912,5.064749574720489,,,,,
0,"(7, 0, 85, 3, 0, 1)","(4, 2, 88, 3, 1, 0)","(4, 2, 87, 2, 1, 0)","(9, 6, 34, 3, 1, 0)","(4, 7, 12, 3, 0, 1)","(9, 8, 51, 3, 0, 0)","(9, 8, 36, 3, 0, 0)","(9, 9, 61, 3, 0, 1)","(9, 10, 71, 3, 0, 0)",,,,,,
1,3,3,0,3,1,4,2,0,1,,,,,,
2,2.0422445659597646,7.199046751377714,11.446534094518281,19.607173803639505,-10.005069892457994,13.688948122934491,24.33196770556697,16.518325391701538,13.443808113355704,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(6, 2, 45, 3, 0, 1)","(6, 2, 48, 3, 0, 1)","(9, 5, 40, 3, 0, 1)","(9, 6, 44, 3, 0, 0)","(8, 7, 77, 3, 0, 1)","(9, 7, 42, 3, 1, 0)","(4, 8, 71, 3, 0, 1)","(4, 9, 85, 3, 1, 0)","(9, 10, 44, 3, 0, 1)","(9, 10, 17, 3, 0, 2)","(9, 10, 14, 3, 0, 0)",,,
1,3,3,0,4,1,2,3,3,0,1,1,4,,,
2,32.17017569308881,9.063418674494551,19.249295708811946,-0.0,17.276619950848048,6.488138822492683,16.810681247990107,12.698019020365912,-9.910529892543112,10.264263444371377,6.072511257413557,19.212284001535345,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 2, 77, 3, 0, 0)","(9, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 1, 0)","(9, 6, 40, 3, 0, 0)","(9, 7, 40, 3, 0, 0)","(9, 7, 42, 3, 1, 0)","(4, 8, 76, 3, 0, 1)","(9, 9, 42, 3, 1, 2)","(9, 10, 17, 3, 0, 2)","(8, 11, 71, 3, 0, 1)",,,,
1,2,1,2,0,1,1,3,2,1,1,2,,,,
2,13.047241125029334,-9.658707407099378,6.412532428770732,-9.589612520678102,-0.0,5.981646274512893,31.55995654628356,-8.066135942263426,11.576864993929675,7.478988897370016,-1.5163312891677343,,,,
0,"(7, 1, 4, 3, 0, 0)","(6, 1, 12, 3, 0, 1)","(9, 3, 18, 3, 0, 0)","(4, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 13, 3, 0, 1)","(9, 7, 75, 3, 0, 1)","(9, 8, 72, 3, 0, 0)","(8, 9, 61, 3, 0, 0)","(8, 9, 36, 3, 0, 2)","(9, 11, 7, 2, 0, 0)",,,
1,4,1,2,1,1,4,2,1,4,4,0,2,,,
2,22.365822755030496,-7.984215099103221,20.81624232834164,-8.718963525720394,-0.0,20.992648215272748,-0.3464781820470149,6.32806169218401,32.259972891365294,12.364358050461824,20.694070521559492,4.369945937141511,,,
0,"(6, 0, 51, 3, 0, 0)","(9, 1, 37, 2, 0, 1)","(9, 2, 60, 3, 1, 0)","(4, 3, 61, 1, 0, 0)","(9, 4, 59, 3, 0, 0)","(4, 6, 16, 3, 1, 1)","(9, 9, 40, 3, 0, 1)","(9, 9, 71, 3, 0, 0)","(8, 10, 73, 3, 0, 1)","(7, 10, 41, 3, 1, 1)",,,,,
1,0,1,3,1,3,0,2,1,2,4,,,,,
2,18.19950597370186,2.4332582926804793,15.574060337195542,-3.519770432071894,32.1743937401224,-2.7241124750627126,13.135187377041085,14.883735211410794,14.684942202735591,6.128276306198815,,,,,
0,"(6, 0, 40, 3, 0, 0)","(6, 1, 42, 3, 1, 1)","(9, 2, 40, 3, 1, 0)","(9, 2, 86, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(4, 4, 53, 3, 0, 0)","(4, 5, 73, 3, 1, 0)","(8, 7, 35, 3, 1, 0)","(9, 8, 71, 3, 0, 0)","(8, 9, 37, 2, 0, 0)","(9, 9, 60, 3, 0, 2)","(9, 10, 40, 3, 1, 1)",,,
1,3,1,0,0,3,3,2,2,4,2,2,2,,,
2,10.268973689995017,-7.184518513179458,11.192544247030064,27.36255123314553,10.19584373960912,26.43792404900383,35.63563101744803,18.65228559717839,34.31241132623593,-0.516303749589655,8.846895487372855,24.093011911828324,,,
0,"(6, 1, 77, 3, 0, 0)","(6, 1, 77, 3, 1, 1)","(9, 2, 36, 3, 0, 0)","(9, 3, 34, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 7, 39, 3, 1, 1)","(9, 7, 75, 3, 0, 0)","(9, 8, 76, 3, 0, 0)","(8, 9, 81, 1, 1, 0)",,,
1,3,0,1,2,4,1,4,3,0,1,4,3,,,
2,5.0,18.169141915476185,8.83780872653563,-3.3688893828853477,-0.0,-0.0,-0.0,5.617909458858996,14.658583157812108,5.478201469179892,29.651146674608675,3.527503831790547,,,
