,0
111,"{'vehicle_id': 48, 'time_send': 156.46343233029157, 'time_enter': 163.10221842452057, 'time_start': 163.10221842452057, 'SOC_end': 100.0, 'SOC_send': 96.59954518844047, 'lat': 52.508073902545476, 'long': 13.331944347696863, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.3193930471145063}"
112,"{'vehicle_id': 111, 'time_send': 32.171682713466154, 'time_enter': 39.68888556305258, 'time_start': 39.68888556305258, 'SOC_end': 100.0, 'SOC_send': 69.36566345730678, 'lat': 52.500159808715466, 'long': 13.416951161869148, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 2.7586014247932114}"
113,"{'vehicle_id': 71, 'time_send': 67.46764559772205, 'time_enter': 73.40551492547006, 'time_start': 73.40551492547006, 'SOC_end': 100.0, 'SOC_send': 70.30647088045559, 'lat': 52.44194397216568, 'long': 13.351528353065504, 'v_hex': '871f18b31ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 25, 'CS_position': 27, 'distance': 1.9689346638740033}"
114,"{'vehicle_id': 10, 'time_send': 134.1784907367645, 'time_enter': 141.92301409554128, 'time_start': 183.87856176024675, 'SOC_end': 100.0, 'SOC_send': 95.82027492990211, 'lat': 52.47049290319052, 'long': 13.431821693194637, 'v_hex': '871f18b21ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 13, 'CS_position': 15, 'distance': 2.8722616793883864}"
115,"{'vehicle_id': 27, 'time_send': 98.10910696877724, 'time_enter': 108.26716810304447, 'time_start': 124.32623230154292, 'SOC_end': 100.0, 'SOC_send': 61.14195448385576, 'lat': 52.51980111623761, 'long': 13.4888467598669, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 72, 'CS_position': 74, 'distance': 4.0790305671336125}"
116,"{'vehicle_id': 169, 'time_send': 60.03799999999991, 'time_enter': 70.60825074015422, 'time_start': 70.60825074015422, 'SOC_end': 100.0, 'SOC_send': 75, 'lat': 52.4331703764231, 'long': 13.31632695439711, 'v_hex': '871f18b30ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 24, 'CS_position': 27, 'distance': 4.285125370077152}"
117,"{'vehicle_id': 220, 'time_send': 173.0877639515283, 'time_enter': 190.5358876039673, 'time_start': 190.5358876039673, 'SOC_end': 100.0, 'SOC_send': 58.44711198993168, 'lat': 52.4480684518743, 'long': 13.461103507948348, 'v_hex': '871f18b2affffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 20, 'CS_position': 73, 'distance': 7.724061826219501}"
118,"{'vehicle_id': 250, 'time_send': 240.18200000000033, 'time_enter': 246.34196910677676, 'time_start': 247.33236169240305, 'SOC_end': 100.0, 'SOC_send': 99.16800617864472, 'lat': 52.50444740177597, 'long': 13.437174207421624, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.079984553388215}"
119,"{'vehicle_id': 118, 'time_send': 300.1990000000002, 'time_enter': 304.9094147836092, 'time_start': 304.9094147836092, 'SOC_end': 100.0, 'SOC_send': 99.4579170432782, 'lat': 52.547713308702804, 'long': 13.337544501116822, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.3552073918045062}"
120,"{'vehicle_id': 277, 'time_send': 167.90972485137024, 'time_enter': 172.53934208898778, 'time_start': 172.53934208898778, 'SOC_end': 100.0, 'SOC_send': 97.61805502972595, 'lat': 52.450523206128125, 'long': 13.285316795700746, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.3148086188087629}"
121,"{'vehicle_id': 271, 'time_send': 61.83759551182189, 'time_enter': 68.43271661367517, 'time_start': 68.43271661367517, 'SOC_end': 100.0, 'SOC_send': 69.23248089763563, 'lat': 52.4851906188119, 'long': 13.467829488146744, 'v_hex': '871f18b2cffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 21, 'CS_position': 74, 'distance': 2.297560550926642}"
122,"{'vehicle_id': 58, 'time_send': 298.5316785514875, 'time_enter': 307.4594985567521, 'time_start': 307.4594985567521, 'SOC_end': 100.0, 'SOC_send': 91.10878803501541, 'lat': 52.51363749338625, 'long': 13.455539170529152, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 3.4639100026323173}"
123,"{'vehicle_id': 299, 'time_send': 114.69381105444835, 'time_enter': 122.67345344320094, 'time_start': 122.67345344320094, 'SOC_end': 100.0, 'SOC_send': 67.66123778911033, 'lat': 52.541652285853736, 'long': 13.43241410777447, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 2.989821194376299}"
124,"{'vehicle_id': 29, 'time_send': 192.01680861845796, 'time_enter': 200.61680500862346, 'time_start': 200.61680500862346, 'SOC_end': 100.0, 'SOC_send': 94.39663827630841, 'lat': 52.50166459454135, 'long': 13.318958462828318, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.299998195082744}"
125,"{'vehicle_id': 266, 'time_send': 130.1994435554956, 'time_enter': 144.6969887526737, 'time_start': 149.8593543882285, 'SOC_end': 100.0, 'SOC_send': 67.76011128890087, 'lat': 52.50708820026626, 'long': 13.504239656952565, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 72, 'CS_position': 73, 'distance': 6.248772598589044}"
126,"{'vehicle_id': 73, 'time_send': 120.08399999999986, 'time_enter': 132.05980756159045, 'time_start': 132.05980756159045, 'SOC_end': 100.0, 'SOC_send': 71.99207138515875, 'lat': 52.42895829762331, 'long': 13.431095917740246, 'v_hex': '871f18b05ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 8, 'CS_position': 15, 'distance': 4.987903780795287}"
127,"{'vehicle_id': 65, 'time_send': 191.1125974591649, 'time_enter': 196.6216568578413, 'time_start': 196.6216568578413, 'SOC_end': 100.0, 'SOC_send': 90.68086813904428, 'lat': 52.55001307989497, 'long': 13.41139274397793, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 1.754529699338192}"
128,"{'vehicle_id': 103, 'time_send': 219.33399908384655, 'time_enter': 225.66405192143185, 'time_start': 225.66405192143185, 'SOC_end': 100.0, 'SOC_send': 98.66126451479427, 'lat': 52.533414235196545, 'long': 13.346385274719363, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.165026418792656}"
129,"{'vehicle_id': 195, 'time_send': 330.8029321024637, 'time_enter': 339.2867470300215, 'time_start': 339.2867470300215, 'SOC_end': 100.0, 'SOC_send': 97.03941357950727, 'lat': 52.482067336566885, 'long': 13.421381784635624, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 3.241907463778901}"
130,"{'vehicle_id': 87, 'time_send': 236.05212994353627, 'time_enter': 245.9755033305991, 'time_start': 256.15277085580846, 'SOC_end': 100.0, 'SOC_send': 59.22415788671839, 'lat': 52.52103771522458, 'long': 13.29939291076139, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 3.961686693531422}"
131,"{'vehicle_id': 133, 'time_send': 129.5357011456263, 'time_enter': 142.4848729234676, 'time_start': 142.4848729234676, 'SOC_end': 100.0, 'SOC_send': 98.09285977087474, 'lat': 52.50384897392153, 'long': 13.292902420392965, 'v_hex': '871f1d49cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 52, 'CS_position': 45, 'distance': 5.474585888920657}"
132,"{'vehicle_id': 295, 'time_send': 279.80129675065376, 'time_enter': 286.9646185826235, 'time_start': 286.9646185826235, 'SOC_end': 100.0, 'SOC_send': 92.29379089252816, 'lat': 52.52355511769674, 'long': 13.36341161845802, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 2.5816609159848434}"
133,"{'vehicle_id': 284, 'time_send': 172.22552217846163, 'time_enter': 177.4330020206491, 'time_start': 177.4330020206491, 'SOC_end': 100.0, 'SOC_send': 96.75489556430767, 'lat': 52.5163843262558, 'long': 13.412595816547949, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.6037399210937409}"
134,"{'vehicle_id': 228, 'time_send': 290.18047570404497, 'time_enter': 294.0841748213797, 'time_start': 296.5083012920852, 'SOC_end': 100.0, 'SOC_send': 41.04842860278546, 'lat': 52.531021062313506, 'long': 13.405504319653181, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.9518495586673513}"
135,"{'vehicle_id': 49, 'time_send': 222.44678889518576, 'time_enter': 226.65874481426843, 'time_start': 226.65874481426843, 'SOC_end': 100.0, 'SOC_send': 88.52653679700842, 'lat': 52.498355706234236, 'long': 13.439593353418537, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.1059779595413302}"
136,"{'vehicle_id': 98, 'time_send': 279.28617698560413, 'time_enter': 285.10408005483623, 'time_start': 285.10408005483623, 'SOC_end': 100.0, 'SOC_send': 95.52613655459103, 'lat': 52.496369880416445, 'long': 13.388337343277993, 'v_hex': '871f18b24ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 16, 'CS_position': 42, 'distance': 1.9089515346160468}"
137,"{'vehicle_id': 187, 'time_send': 300.206, 'time_enter': 304.3601149819932, 'time_start': 304.3601149819932, 'SOC_end': 100.0, 'SOC_send': 99.56917700360135, 'lat': 52.502038362098396, 'long': 13.387037384699596, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.077057490996605}"
138,"{'vehicle_id': 256, 'time_send': 158.47162586675867, 'time_enter': 164.407181568493, 'time_start': 164.407181568493, 'SOC_end': 100.0, 'SOC_send': 58.65082119919348, 'lat': 52.502116700997185, 'long': 13.409873547611983, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 1.96777785086716}"
139,"{'vehicle_id': 81, 'time_send': 300.1950000000003, 'time_enter': 305.27814024144095, 'time_start': 305.27814024144095, 'SOC_end': 100.0, 'SOC_send': 49.383371951711865, 'lat': 52.47763457181537, 'long': 13.34947757141242, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.5415701207203283}"
140,"{'vehicle_id': 19, 'time_send': 263.70574614699245, 'time_enter': 269.94862878210995, 'time_start': 269.94862878210995, 'SOC_end': 97.41510076706548, 'SOC_send': 92.74337451419595, 'lat': 52.51711572659828, 'long': 13.37906890970472, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 2.1214413175587525}"
141,"{'vehicle_id': 166, 'time_send': 109.42226485938028, 'time_enter': 118.32171639334594, 'time_start': 118.32171639334594, 'SOC_end': 100.0, 'SOC_send': 59.25553869818193, 'lat': 52.51204142524896, 'long': 13.425724951634038, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 77, 'CS_position': 42, 'distance': 3.449725766982831}"
142,"{'vehicle_id': 189, 'time_send': 271.2932915457598, 'time_enter': 278.0368238905884, 'time_start': 278.0368238905884, 'SOC_end': 100.0, 'SOC_send': 93.34134169084804, 'lat': 52.50288414612289, 'long': 13.46459509388511, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.371766172414286}"
143,"{'vehicle_id': 159, 'time_send': 322.91876017064266, 'time_enter': 332.19681492765966, 'time_start': 332.19681492765966, 'SOC_end': 100.0, 'SOC_send': 96.61624796587147, 'lat': 52.51376943710374, 'long': 13.46038026709949, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 3.639027378508489}"
144,"{'vehicle_id': 126, 'time_send': 154.03966237210938, 'time_enter': 167.6387576574627, 'time_start': 184.10645871974373, 'SOC_end': 100.0, 'SOC_send': 66.99206752557814, 'lat': 52.51346864949962, 'long': 13.493695986702221, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 72, 'CS_position': 73, 'distance': 5.799547642676661}"
145,"{'vehicle_id': 200, 'time_send': 301.2509691885297, 'time_enter': 307.5620688308753, 'time_start': 307.5620688308753, 'SOC_end': 100.0, 'SOC_send': 96.11898316589541, 'lat': 52.48214250482292, 'long': 13.456994871356564, 'v_hex': '871f18b2cffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 21, 'CS_position': 73, 'distance': 2.155549821172799}"
146,"{'vehicle_id': 57, 'time_send': 114.2611221263877, 'time_enter': 134.57684727676994, 'time_start': 134.57684727676994, 'SOC_end': 100.0, 'SOC_send': 68.14777557472246, 'lat': 52.48386095307389, 'long': 13.52622914347628, 'v_hex': '871f1d4daffffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 79, 'CS_position': 11, 'distance': 9.157862575191116}"
147,"{'vehicle_id': 113, 'time_send': 253.16355422158227, 'time_enter': 263.21056334342927, 'time_start': 263.21056334342927, 'SOC_end': 100.0, 'SOC_send': 96.16728915568355, 'lat': 52.47340061149831, 'long': 13.425359661157842, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 4.023504560923486}"
148,"{'vehicle_id': 25, 'time_send': 151.5179042233348, 'time_enter': 159.29544134388738, 'time_start': 159.29544134388738, 'SOC_end': 100.0, 'SOC_send': 47.29641915533304, 'lat': 52.528934956788994, 'long': 13.457765448498, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 2.888768560276292}"
149,"{'vehicle_id': 272, 'time_send': 122.85189981850866, 'time_enter': 130.33778993132862, 'time_start': 156.12302757925363, 'SOC_end': 100.0, 'SOC_send': 63.55747832179182, 'lat': 52.508353616583236, 'long': 13.419576852698619, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 77, 'CS_position': 42, 'distance': 2.7429450564099733}"
150,"{'vehicle_id': 105, 'time_send': 146.73925079737725, 'time_enter': 156.24160576090236, 'time_start': 156.24160576090236, 'SOC_end': 100.0, 'SOC_send': 67.45214984052454, 'lat': 52.50031116537958, 'long': 13.518466098686142, 'v_hex': '871f1d4deffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 82, 'CS_position': 74, 'distance': 3.751177481762549}"
151,"{'vehicle_id': 216, 'time_send': 240.1760000000003, 'time_enter': 242.90574878670577, 'time_start': 242.90574878670577, 'SOC_end': 100.0, 'SOC_send': 99.85405024265891, 'lat': 52.45150824051681, 'long': 13.346598951325554, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 0.3648743933527287}"
152,"{'vehicle_id': 280, 'time_send': 95.94985356906076, 'time_enter': 105.97580257143545, 'time_start': 105.97580257143545, 'SOC_end': 100.0, 'SOC_send': 46.010029286187844, 'lat': 52.4991376064269, 'long': 13.35574075917122, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 4.012974501187343}"
153,"{'vehicle_id': 251, 'time_send': 180.1370000000001, 'time_enter': 186.29696910677654, 'time_start': 187.57444835269916, 'SOC_end': 100.0, 'SOC_send': 99.16800617864472, 'lat': 52.50444740177597, 'long': 13.437174207421624, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.079984553388215}"
154,"{'vehicle_id': 83, 'time_send': 120.49329910839313, 'time_enter': 132.02900109468425, 'time_start': 132.02900109468425, 'SOC_end': 100.0, 'SOC_send': 60.37429150625575, 'lat': 52.55334647393073, 'long': 13.184178889279902, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 62, 'CS_position': 65, 'distance': 4.767850993145559}"
155,"{'vehicle_id': 177, 'time_send': 376.89167179976675, 'time_enter': 380.7974193980921, 'time_start': None, 'SOC_end': 96.24051612038159, 'SOC_send': 96.62166564004666, 'lat': 52.53133599343825, 'long': 13.410973588058846, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.9528737991626716}"
156,"{'vehicle_id': 38, 'time_send': 345.0869558657411, 'time_enter': 362.9945795485057, 'time_start': None, 'SOC_end': 92.60108409029887, 'SOC_send': 95.78260882685179, 'lat': 52.53333893206718, 'long': 13.490009791428076, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 76, 'CS_position': 73, 'distance': 7.953811841382297}"
157,"{'vehicle_id': 78, 'time_send': 228.91922425339206, 'time_enter': 236.87682219616985, 'time_start': 236.87682219616985, 'SOC_end': 100.0, 'SOC_send': 91.21800915376954, 'lat': 52.5606039703293, 'long': 13.377173808090324, 'v_hex': '871f1d4abffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 60, 'CS_position': 88, 'distance': 2.978798971388903}"
158,"{'vehicle_id': 218, 'time_send': 373.33953523271987, 'time_enter': 383.5618656895178, 'time_start': None, 'SOC_end': 96.48762686209643, 'SOC_send': 98.13209295345602, 'lat': 52.530767715420154, 'long': 13.379462433713272, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 4.111165228398959}"
159,"{'vehicle_id': 114, 'time_send': 352.7514729196061, 'time_enter': 360.00980357901517, 'time_start': 360.00980357901517, 'SOC_end': 100.0, 'SOC_send': 89.92149357512038, 'lat': 52.50669262138852, 'long': 13.329131530460007, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.62916532970454}"
160,"{'vehicle_id': 225, 'time_send': 124.45351146336363, 'time_enter': 136.85685406670743, 'time_start': 136.85685406670743, 'SOC_end': 100.0, 'SOC_send': 56.90929770732727, 'lat': 52.501225054218835, 'long': 13.197600542253014, 'v_hex': '871f1d494ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 47, 'CS_position': 65, 'distance': 5.201671301671901}"
161,"{'vehicle_id': 131, 'time_send': 214.45439305565122, 'time_enter': 223.5973086278955, 'time_start': 223.5973086278955, 'SOC_end': 100.0, 'SOC_send': 89.78365832964113, 'lat': 52.504576322272555, 'long': 13.414141624171036, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 3.5714577861221386}"
162,"{'vehicle_id': 80, 'time_send': 300.3177916473711, 'time_enter': 311.6150292163115, 'time_start': 311.6150292163115, 'SOC_end': 100.0, 'SOC_send': 36.89657431350286, 'lat': 52.44447631353278, 'long': 13.345897152873254, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 4.648618784470187}"
163,"{'vehicle_id': 7, 'time_send': 346.23196970432303, 'time_enter': 357.26487068132656, 'time_start': 357.26487068132656, 'SOC_end': 100.0, 'SOC_send': 97.55360605913539, 'lat': 52.58234614863692, 'long': 13.343807609594462, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 4.5164504885017465}"
164,"{'vehicle_id': 253, 'time_send': 335.154143374773, 'time_enter': 342.6670110369966, 'time_start': 342.6670110369966, 'SOC_end': 100.0, 'SOC_send': 97.7371775036901, 'lat': 52.51030901405642, 'long': 13.46988226711666, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 2.7564338311117798}"
165,"{'vehicle_id': 44, 'time_send': 364.6943699945879, 'time_enter': 374.9172113797479, 'time_start': 374.9172113797479, 'SOC_end': 100.0, 'SOC_send': 87.06112600108241, 'lat': 52.54736826950932, 'long': 13.297646305402974, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 4.111420692580037}"
166,"{'vehicle_id': 264, 'time_send': 364.11020739117106, 'time_enter': 373.3573102260475, 'time_start': 373.3573102260475, 'SOC_end': 100.0, 'SOC_send': 94.37795852176578, 'lat': 52.52105100516882, 'long': 13.373882106724892, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 3.623551417438212}"
167,"{'vehicle_id': 139, 'time_send': 376.8854421804346, 'time_enter': 383.8925740577136, 'time_start': 383.8925740577136, 'SOC_end': 100.0, 'SOC_send': 91.59768515668529, 'lat': 52.56420255624134, 'long': 13.355973597845834, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 2.5035659386395004}"
168,"{'vehicle_id': 28, 'time_send': 262.01969818865814, 'time_enter': 267.87827058560583, 'time_start': 267.87827058560583, 'SOC_end': 100.0, 'SOC_send': 47.05397740554657, 'lat': 52.51233757255567, 'long': 13.32657503855919, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 1.9292861984738527}"
169,"{'vehicle_id': 23, 'time_send': 252.93405684009656, 'time_enter': 270.0992807947441, 'time_start': 293.8452023396242, 'SOC_end': 100.0, 'SOC_send': 96.21318863198069, 'lat': 52.53654244741468, 'long': 13.481419057118442, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 76, 'CS_position': 40, 'distance': 7.582611977323786}"
170,"{'vehicle_id': 246, 'time_send': 109.70206478747022, 'time_enter': 131.53662657286353, 'time_start': 131.53662657286353, 'SOC_end': 100.0, 'SOC_send': 48.85958704250595, 'lat': 52.4874575069751, 'long': 13.497852282203203, 'v_hex': '871f18b2dffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 22, 'CS_position': 15, 'distance': 9.917280892696656}"
171,"{'vehicle_id': 61, 'time_send': 142.91557784558856, 'time_enter': 153.4960306158918, 'time_start': 153.4960306158918, 'SOC_end': 100.0, 'SOC_send': 65.06892464021416, 'lat': 52.551434009566535, 'long': 13.40755742724515, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 88, 'CS_position': 40, 'distance': 4.290226385151632}"
172,"{'vehicle_id': 90, 'time_send': 131.13371869533543, 'time_enter': 140.42331344958882, 'time_start': 140.42331344958882, 'SOC_end': 100.0, 'SOC_send': 94.57325626093292, 'lat': 52.53955392082416, 'long': 13.436803864227661, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 3.6447973771266997}"
173,"{'vehicle_id': 41, 'time_send': 237.62529562869668, 'time_enter': 245.29457158339045, 'time_start': 245.29457158339045, 'SOC_end': 100.0, 'SOC_send': 95.27358588198926, 'lat': 52.50154702125753, 'long': 13.422512605944908, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.834637977346893}"
174,"{'vehicle_id': 94, 'time_send': 223.3319664144356, 'time_enter': 235.58786932248958, 'time_start': 235.58786932248958, 'SOC_end': 100.00000000000001, 'SOC_send': 46.41813046070732, 'lat': 52.55427377030465, 'long': 13.390357157302084, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 88, 'CS_position': 40, 'distance': 5.12795145402699}"
175,"{'vehicle_id': 241, 'time_send': 255.1580531665637, 'time_enter': 260.3799314552856, 'time_start': None, 'SOC_end': 97.9240137089429, 'SOC_send': 98.56838936668727, 'lat': 52.51305238225053, 'long': 13.315070224159701, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 1.6109391443609415}"
176,"{'vehicle_id': 196, 'time_send': 240.1730000000003, 'time_enter': 245.25614024144093, 'time_start': 245.98409389938664, 'SOC_end': 100.0, 'SOC_send': 49.383371951711865, 'lat': 52.47763457181537, 'long': 13.34947757141242, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.5415701207203283}"
177,"{'vehicle_id': 232, 'time_send': 263.6173774701133, 'time_enter': 272.8822137692011, 'time_start': 272.8822137692011, 'SOC_end': 100.0, 'SOC_send': 54.5794363959584, 'lat': 52.51520586756005, 'long': 13.450428395085645, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 3.6324181495438843}"
178,"{'vehicle_id': 69, 'time_send': 278.0531615145125, 'time_enter': 289.0847140698064, 'time_start': 289.0847140698064, 'SOC_end': 100.0, 'SOC_send': 91.77273964880936, 'lat': 52.580896158091946, 'long': 13.319269041881034, 'v_hex': '871f1d4aeffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 61, 'CS_position': 59, 'distance': 4.515776277646943}"
179,"{'vehicle_id': 110, 'time_send': 304.51891096011826, 'time_enter': 310.56785257949235, 'time_start': 310.56785257949235, 'SOC_end': 100.0, 'SOC_send': 92.4541741268402, 'lat': 52.48757293890216, 'long': 13.46435007576306, 'v_hex': '871f18b2cffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 21, 'CS_position': 73, 'distance': 2.0244708096870423}"
180,"{'vehicle_id': 276, 'time_send': 333.8841578330585, 'time_enter': 355.091643177155, 'time_start': 355.091643177155, 'SOC_end': 100.0, 'SOC_send': 96.6772186760472, 'lat': 52.43822391097457, 'long': 13.28250964430058, 'v_hex': '871f18b36ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 28, 'CS_position': 18, 'distance': 9.603742672048238}"
181,"{'vehicle_id': 208, 'time_send': 299.68135289843326, 'time_enter': 306.46154154496764, 'time_start': 306.46154154496764, 'SOC_end': 100.0, 'SOC_send': 95.33551757935496, 'lat': 52.458793195720254, 'long': 13.288941771604389, 'v_hex': '871f1d49affffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 50, 'CS_position': 3, 'distance': 2.390094323267186}"
