,id,origin,destination,origin_zone,mode,destination_zone,arrival_time,pickup_time,waiting_time
19,"(1, 7)","[52.447868814550105, 13.393696226484492]","[52.48875636115075, 13.352554922657042]",7,finished,49,[2.41162079],6.957615260362857,[4.54599447]
20,"(3, 41)","[52.502368851092896, 13.358241456638927]","[52.517340104892206, 13.348939126920182]",41,finished,45,[13.27493646],17.73425665093989,[4.45932019]
21,"(3, 75)","[52.534286525307046, 13.444179000541391]","[52.51345305685887, 13.446778420835725]",75,finished,71,[9.67496308],16.219158707390793,[6.54419563]
22,"(3, 13)","[52.483299931222454, 13.416481271328953]","[52.4678438197484, 13.43003948868508]",13,finished,13,[12.28965809],17.603238404027607,[5.31358031]
23,"(3, 88)","[52.570699497695315, 13.410779283029326]","[52.55960893221231, 13.391473061383289]",88,finished,88,[15.59334216],18.324728803837044,[2.73138665]
24,"(1, 21)","[52.469924959541984, 13.457565034031704]","[52.48663765497128, 13.424862164768198]",21,finished,17,[8.21483913],15.15921704893061,[6.94437792]
25,"(1, 41)","[52.495134004071836, 13.364548513328328]","[52.45116321104987, 13.350249493130383]",41,finished,27,[5.77425003],8.986110654517436,[3.21186063]
26,"(1, 15)","[52.448731085406166, 13.396533617503003]","[52.480810296594875, 13.387355126162616]",15,finished,12,[8.42241439],13.157814318538652,[4.73539993]
27,"(1, 27)","[52.45789161975298, 13.33810495710508]","[52.46180801685717, 13.35034976143713]",27,finished,27,[12.61990323],22.18238407635903,[9.56248085]
28,"(4, 53)","[52.50415472053344, 13.318817323884264]","[52.49747551602299, 13.32395972143927]",53,finished,53,[17.41072015],23.25284138125664,[5.84212123]
29,"(1, 76)","[52.53342992032178, 13.490272111925213]","[52.5335002111597, 13.422426450394667]",76,finished,40,[5.17529483],12.571945237094216,[7.39665041]
30,"(1, 57)","[52.57579534306874, 13.356448337646894]","[52.56520139260341, 13.334969496604122]",57,finished,59,[15.2285632],21.511982413401995,[6.28341922]
31,"(2, 44)","[52.540390737471846, 13.3784788878278]","[52.50305156605946, 13.328749977824467]",44,finished,53,[6.58545952],11.5886620662049,[5.00320255]
32,"(2, 88)","[52.561318878973594, 13.389273964960136]","[52.5309068350976, 13.420212377751238]",88,finished,40,[9.26202847],15.826627632057043,[6.56459916]
33,"(1, 48)","[52.4875280501643, 13.293701069032563]","[52.50744246419834, 13.347551754998676]",48,finished,41,[6.8896268],15.042808406054125,[8.1531816]
34,"(2, 85)","[52.53731806035579, 13.42336603226531]","[52.56126201054986, 13.420618953340284]",85,finished,88,[12.04384167],19.93065910233478,[7.88681744]
35,"(1, 72)","[52.50777695446878, 13.486543112023123]","[52.53468219890527, 13.391464940118952]",72,finished,40,[3.85578424],7.058182989250313,[3.20239875]
36,"(2, 18)","[52.47648791388892, 13.372480892291321]","[52.50149866396915, 13.413925242130508]",18,finished,17,[9.62970517],17.458528599468124,[7.82882343]
37,"(3, 44)","[52.53350935087609, 13.388404454029683]","[52.55448641499896, 13.38299643890637]",44,finished,60,[14.95981296],22.322590333625143,[7.36277737]
38,"(2, 52)","[52.49456088774057, 13.275886401412151]","[52.515150409177615, 13.351260210151304]",52,finished,45,[7.29348907],13.903197105955279,[6.60970804]
39,"(5, 41)","[52.5026204420495, 13.36093670038115]","[52.47740468164597, 13.326860166585178]",41,finished,49,[15.50000694],20.135006003336606,[4.63499906]
40,"(3, 40)","[52.52421169451569, 13.395277616840838]","[52.49082039492701, 13.4291463538671]",40,finished,73,[10.72120512],18.201395701845613,[7.48019058]
41,"(2, 17)","[52.493066780858626, 13.396858066419464]","[52.50895167503322, 13.39253184037521]",17,finished,42,[16.81468681],26.200302602375093,[9.38561579]
42,"(1, 87)","[52.58302494312947, 13.41272236423029]","[52.566485732638746, 13.396502221372062]",87,finished,58,[19.68700317],25.812530455581996,[6.12552729]
43,"(1, 44)","[52.54342157228873, 13.398473186118041]","[52.55491021012798, 13.298971671134847]",44,finished,37,[3.61604616],11.731345328869935,[8.11529917]
44,"(1, 18)","[52.46158883479907, 13.360831510986797]","[52.4958047478783, 13.415262685680284]",18,finished,17,[6.80631874],16.625698969914065,[9.81938023]
45,"(3, 71)","[52.518521042956706, 13.472764511961488]","[52.51049121789283, 13.481703455912445]",71,finished,72,[20.95802424],29.571825753325356,[8.61380152]
46,"(3, 52)","[52.4993703557331, 13.295449175162556]","[52.51662359011524, 13.2684895817385]",52,finished,35,[15.86760093],25.025165357799743,[9.15756443]
47,"(2, 42)","[52.49798752943455, 13.398627649663096]","[52.51845862918437, 13.410013260962288]",42,finished,42,[16.58274038],26.152192781932456,[9.5694524]
48,"(2, 40)","[52.51651329129483, 13.400067759408508]","[52.5447226797058, 13.30612607654367]",40,finished,34,[6.20925319],12.068178591651128,[5.8589254]
49,"(4, 41)","[52.50354097001377, 13.364456871675824]","[52.53149314231683, 13.424202307810319]",41,finished,40,[13.48724241],18.08306888052812,[4.59582647]
50,"(1, 22)","[52.468810302208404, 13.51877468434491]","[52.50913903936154, 13.466728270318576]",22,finished,71,[8.71098177],16.429484423690294,[7.71850265]
51,"(4, 17)","[52.48394641132563, 13.399781800409254]","[52.49515489472872, 13.416374257269545]",17,finished,17,[19.2375105],28.99375449681009,[9.756244]
52,"(1, 65)","[52.52055151887488, 13.210832055174963]","[52.51173759995171, 13.292772543669411]",65,finished,52,[5.69849421],17.39632633623465,[11.69783213]
53,"(5, 85)","[52.53947958229547, 13.429465085035785]","[52.5308360147227, 13.456549575455485]",85,finished,75,[21.20467237],29.164953165392717,[7.9602808]
54,"(5, 53)","[52.51226947509094, 13.33913988584723]","[52.5045142757671, 13.32612861883942]",53,finished,53,[22.0609702],32.93613829855469,[10.8751681]
55,"(3, 36)","[52.52452167350935, 13.29724872627173]","[52.510483980062325, 13.297130275939077]",36,finished,36,[22.33520742],32.3719369753553,[10.03672955]
56,"(3, 85)","[52.54919268273084, 13.407742952974127]","[52.51903034163336, 13.437422014799726]",85,finished,77,[16.66843078],25.929640311669488,[9.26120953]
57,"(2, 26)","[52.44767905934829, 13.309536671195978]","[52.47550342798747, 13.28618813355812]",26,finished,50,[22.09397864],27.3646022043298,[5.27062356]
58,"(2, 22)","[52.48672577059739, 13.488000853646248]","[52.521908250231014, 13.457695658732172]",22,finished,71,[14.25416852],24.68617784406043,[10.43200933]
59,"(4, 49)","[52.48134917412733, 13.332158498435618]","[52.48765033123479, 13.308297377175728]",49,finished,48,[24.83989982],32.7496289400462,[7.90972912]
60,"(3, 53)","[52.49555919436476, 13.317759172428595]","[52.50267395130646, 13.375196653191322]",53,finished,41,[17.11550633],26.129715608106572,[9.01420928]
61,"(4, 71)","[52.515603343968, 13.476242138757751]","[52.48967654578604, 13.451339238753896]",71,finished,73,[21.24774319],28.384208719057554,[7.13646553]
62,"(5, 44)","[52.536822003515496, 13.391154646337773]","[52.53311454949118, 13.408392926705302]",44,finished,85,[31.65711771],34.71712362454488,[3.06000591]
63,"(1, 36)","[52.52759818532127, 13.30025506461118]","[52.47871532350937, 13.354658278945669]",36,finished,49,[10.54629026],18.71408677759371,[8.16779651]
64,"(2, 45)","[52.51373347206057, 13.354454443566906]","[52.51372983990638, 13.408229478394803]",45,finished,42,[20.31480276],28.001768975236693,[7.68696621]
65,"(2, 49)","[52.486074217600155, 13.325885790103008]","[52.50351010516356, 13.271296899480078]",49,finished,52,[19.87854748],26.535997797454502,[6.65745031]
66,"(2, 43)","[52.54345542586221, 13.344451765040285]","[52.52954140356915, 13.368206303944698]",43,finished,39,[24.11778867],32.50674007553956,[8.3889514]
67,"(5, 40)","[52.52207872398399, 13.426226226135835]","[52.52680098074741, 13.459279283431838]",40,finished,75,[26.7018557],32.6342558134275,[5.93240011]
68,"(3, 17)","[52.480035578677, 13.403591053358113]","[52.49434812355137, 13.458064531209496]",17,finished,73,[18.49185772],27.475697849775944,[8.98384013]
69,"(4, 77)","[52.5063578325615, 13.435814351892631]","[52.480442246940136, 13.412528993452906]",77,finished,17,[25.56194453],29.71455051218937,[4.15260598]
70,"(1, 51)","[52.470019183326706, 13.333271363270631]","[52.54264736793003, 13.348948451807237]",51,finished,43,[7.44203858],15.129662846100498,[7.68762427]
71,"(1, 49)","[52.488201950320914, 13.348200297472026]","[52.55597919825535, 13.365376715984658]",49,finished,60,[8.93721715],16.993402044200657,[8.0561849]
72,"(5, 17)","[52.49367869094085, 13.39463005693805]","[52.5004605123063, 13.335787372803447]",17,finished,53,[19.40837674],27.711095007485266,[8.30271827]
73,"(2, 14)","[52.45943215754919, 13.391002948308788]","[52.45673676620074, 13.363308881049866]",14,finished,14,[23.02192222],34.214159192844185,[11.19223697]
74,"(1, 64)","[52.51797610755493, 13.168251259370413]","[52.55579981900599, 13.199408071421093]",64,finished,62,[5.99232299],25.956116110503814,[19.96379312]
75,"(4, 85)","[52.53874991507385, 13.440876912987529]","[52.49497855955068, 13.41423817466595]",85,finished,17,[18.55852211],24.58660661299837,[6.0280845]
76,"(1, 85)","[52.55543225474298, 13.412821813979843]","[52.49475306753123, 13.307706522336549]",85,finished,53,[3.566491],11.422704139486987,[7.85621314]
77,"(1, 53)","[52.49479217131639, 13.33820634881872]","[52.552659155073734, 13.366531860038673]",53,finished,60,[13.09192516],20.77879495475286,[7.6868698]
78,"(1, 56)","[52.55964873131991, 13.277307070861951]","[52.56506837503476, 13.417826867103722]",56,finished,88,[5.20745059],12.419223126849092,[7.21177254]
79,"(2, 33)","[52.54174793901855, 13.289545835961372]","[52.51295653970565, 13.327258024029339]",33,finished,45,[20.80083121],29.05312110716352,[8.2522899]
80,"(3, 77)","[52.513001319126495, 13.420126876911631]","[52.554736991028676, 13.421401461061942]",77,finished,85,[21.8260513],27.681698335866592,[5.85564703]
81,"(1, 73)","[52.48503887369835, 13.441471464099363]","[52.49973469210372, 13.429046558341398]",73,finished,17,[33.21106527],36.764483518771996,[3.55341825]
82,"(6, 40)","[52.53389464201324, 13.398122993402001]","[52.51511862974962, 13.392626986042242]",40,finished,42,[29.26194329],36.949325683705496,[7.68738239]
83,"(2, 36)","[52.5186892741716, 13.292358014566]","[52.546119053004126, 13.357185887411807]",36,finished,43,[18.24272643],27.95149473262181,[9.70876831]
84,"(3, 22)","[52.48319868235123, 13.48646827443369]","[52.519164965186945, 13.474700269307982]",22,finished,71,[20.95284069],31.89435309274031,[10.9415124]
85,"(6, 53)","[52.49826614230249, 13.318117434101298]","[52.50892533535178, 13.284857078920764]",53,finished,52,[32.38873547],36.87140774587444,[4.48267228]
86,"(4, 13)","[52.465061219368145, 13.41908591044214]","[52.50137517944561, 13.428068754228324]",13,finished,17,[24.11066138],32.58402640329889,[8.47336502]
87,"(1, 4)","[52.42037376911334, 13.273849327785289]","[52.47576746007184, 13.335872295649699]",4,finished,51,[17.94712693],22.495754447444373,[4.54862751]
88,"(1, 14)","[52.45561528768351, 13.366406431524322]","[52.4644221316814, 13.442370661788708]",14,finished,13,[20.91045605],29.41905212499145,[8.50859607]
89,"(3, 60)","[52.56743618185695, 13.378248153130103]","[52.57503066844493, 13.368044706843566]",60,finished,57,[37.6116968],42.496693349395855,[4.88499655]
90,"(6, 17)","[52.48069206824851, 13.423700909677809]","[52.53358200248343, 13.427740145578728]",17,finished,75,[21.66867357],28.11418270045526,[6.44550913]
91,"(7, 85)","[52.54990594439629, 13.438272311081233]","[52.543830632902605, 13.42973314715041]",85,finished,85,[34.26992119],43.32689393408073,[9.05697275]
92,"(2, 51)","[52.47808167950658, 13.330096491645524]","[52.500314606377806, 13.315338197739088]",51,finished,53,[30.56558017],38.067878204043126,[7.50229804]
93,"(1, 29)","[52.4293491996945, 13.54723640169577]","[52.482529853845584, 13.436488651867194]",29,finished,13,[8.82391794],17.47554083325775,[8.6516229]
94,"(1, 74)","[52.50011368058595, 13.487543157353189]","[52.50732182816877, 13.53559646534196]",74,finished,80,[30.71450575],36.34564282862915,[5.63113708]
95,"(1, 54)","[52.474183987566185, 13.269677663604773]","[52.50052718519525, 13.333031391873549]",54,finished,53,[25.5610491],31.166398244633697,[5.60534915]
96,"(1, 47)","[52.50973919904939, 13.20882858389624]","[52.507932649557915, 13.343908994746004]",47,finished,41,[5.68050955],19.512576912482857,[13.83206736]
97,"(2, 60)","[52.5479221100448, 13.376168168727839]","[52.535074662984236, 13.353358424412418]",60,finished,43,[28.4979442],40.901970724924865,[12.40402653]
98,"(3, 45)","[52.52111981404488, 13.32488594192632]","[52.56386036792448, 13.322297964866998]",45,finished,59,[24.94678847],33.05814190780905,[8.11135344]
99,"(4, 18)","[52.463104118639606, 13.350669389624468]","[52.507826942647235, 13.346862528594759]",18,finished,41,[29.30971672],32.437556526745325,[3.1278398]
100,"(2, 21)","[52.47781226383275, 13.477557015864296]","[52.519857421428085, 13.466371461358666]",21,finished,71,[22.89528159],33.5295206326135,[10.63423904]
101,"(1, 71)","[52.51218568119599, 13.46625481414964]","[52.55314495883048, 13.35791197792943]",71,finished,60,[14.8562312],21.927620103550467,[7.0713889]
102,"(3, 43)","[52.53294709020184, 13.366421076837142]","[52.53912359050127, 13.335907641190785]",43,finished,34,[28.95903839],41.63283369527878,[12.67379531]
103,"(2, 53)","[52.511313010114165, 13.334139917811367]","[52.42634040581712, 13.387191839552633]",53,finished,9,[13.26770048],18.040779321397093,[4.77307884]
104,"(4, 14)","[52.44933764770662, 13.391426728986527]","[52.44988745092133, 13.417645444893388]",14,finished,15,[33.26276826],43.34939301033236,[10.08662475]
105,"(1, 39)","[52.52864355358266, 13.37488351360283]","[52.515142182960005, 13.285380504938765]",39,finished,36,[23.05398148],30.096663442402324,[7.04268196]
106,"(7, 17)","[52.48059621521375, 13.396821763261325]","[52.469137269833084, 13.475602339392921]",17,finished,21,[23.4116355],32.47024654617856,[9.05861104]
107,"(6, 77)","[52.50200208837394, 13.440661778810934]","[52.520852630264244, 13.3671983638555]",77,finished,39,[29.15251614],32.88106436641338,[3.72854823]
108,"(4, 36)","[52.51524377816111, 13.298222437236225]","[52.515768099350424, 13.290814562607947]",36,finished,36,[39.50589443],48.71850086224664,[9.21260644]
109,"(7, 77)","[52.51931011185268, 13.426051276434857]","[52.50136215162832, 13.462502869018456]",77,finished,71,[35.62190755],41.27838221195573,[5.65647466]
110,"(3, 49)","[52.49407123960837, 13.3578813026751]","[52.5062897585692, 13.277268521188645]",49,finished,52,[21.19404953],34.080740065790025,[12.88669053]
111,"(2, 7)","[52.43476330914161, 13.411922699637069]","[52.45867428779481, 13.27383905134215]",7,finished,50,[15.39257422],21.77421187025535,[6.38163765]
112,"(5, 52)","[52.504041133806645, 13.300307922881071]","[52.49280368453307, 13.416869103013427]",52,finished,17,[19.88429173],27.253460200630624,[7.36916847]
113,"(4, 44)","[52.55123163945251, 13.37281292368584]","[52.496623778314074, 13.332261667291993]",44,finished,49,[25.95112643],31.56056389552645,[5.60943746]
114,"(1, 84)","[52.56681343496089, 13.473005171603656]","[52.520512775225846, 13.494532217039492]",84,finished,76,[30.35627748],35.729042598526476,[5.37276512]
115,"(2, 71)","[52.51051043477519, 13.466069098651484]","[52.501667462889856, 13.32600975431659]",71,finished,53,[16.68256636],23.942784695240192,[7.26021834]
116,"(5, 77)","[52.52107182495617, 13.423378509031746]","[52.547666260372324, 13.356585736257324]",77,finished,43,[28.59039147],36.751726504291604,[8.16133504]
117,"(7, 71)","[52.5212981185891, 13.449967757013816]","[52.54585057029105, 13.442573955336828]",71,finished,85,[39.14095888],44.664592121107546,[5.52363324]
118,"(2, 39)","[52.513091477293145, 13.381317054712927]","[52.53212079856551, 13.413671667075699]",39,finished,40,[29.06154512],44.51765751769778,[15.4561124]
119,"(4, 75)","[52.53836676838687, 13.461151130295917]","[52.5288664322851, 13.433968964413065]",75,finished,75,[42.45809555],48.1355176039166,[5.67742205]
120,"(6, 41)","[52.496068655974874, 13.3541775180075]","[52.48439481379071, 13.338613162585094]",41,finished,49,[34.02311109],50.446382712403704,[16.42327162]
121,"(1, 26)","[52.440979284127145, 13.32533149687675]","[52.531994798187725, 13.443244589036619]",26,finished,75,[12.40305668],17.251600205537766,[4.84854353]
122,"(5, 14)","[52.462704143376115, 13.386362821438905]","[52.453423889898865, 13.371615882633657]",14,finished,14,[39.17726117],52.02407178994013,[12.84681062]
123,"(9, 71)","[52.502900493837885, 13.463003194648097]","[52.50425199959556, 13.460777616177383]",71,finished,71,[47.67746197],56.021188256470175,[8.34372628]
124,"(5, 49)","[52.48998252741636, 13.339343356821406]","[52.51662703332976, 13.257999596245666]",49,finished,35,[31.89139674],38.01028989657794,[6.11889316]
125,"(2, 58)","[52.56785767118602, 13.401202840659874]","[52.53612160525858, 13.417147368892305]",58,finished,85,[36.96036386],45.85102247540715,[8.89065862]
126,"(10, 77)","[52.51047063339051, 13.432916737295336]","[52.4983767405919, 13.422361298905626]",77,finished,17,[47.05556109],53.1929037266138,[6.13734264]
127,"(7, 44)","[52.54392972103787, 13.397819035590665]","[52.52729537769276, 13.373927669763749]",44,finished,39,[40.49719985],50.48700335614998,[9.98980351]
128,"(1, 58)","[52.579409810224476, 13.396189951371605]","[52.51549053778396, 13.49512209972807]",58,finished,72,[21.53416901],28.669344113739353,[7.13517511]
129,"(2, 65)","[52.53371905073844, 13.224711056244272]","[52.53612970129476, 13.406286098824896]",65,finished,40,[13.14611044],22.06807977029068,[8.92196933]
130,"(8, 77)","[52.50533202113848, 13.42410947783883]","[52.498492589111216, 13.374978995282268]",77,finished,41,[38.94412244],49.02295260537065,[10.07883016]
131,"(1, 60)","[52.560675253291315, 13.375068567872797]","[52.47774672952763, 13.473927254714969]",60,finished,21,[21.75827267],25.070434489625015,[3.31216182]
132,"(3, 14)","[52.45148988314006, 13.377506704376025]","[52.50156192942858, 13.410087033322416]",14,finished,77,[32.32805156],41.560330760160596,[9.2322792]
133,"(3, 42)","[52.499925120648776, 13.38031075832464]","[52.53703514918853, 13.414700273049117]",42,finished,40,[41.61112],45.388366678825555,[3.77724668]
134,"(2, 73)","[52.48873643240738, 13.447952531029483]","[52.5020273601316, 13.392400223205136]",73,finished,42,[43.32662178],47.61453441440936,[4.28791263]
135,"(8, 85)","[52.53451393412855, 13.420509231638023]","[52.55343223971764, 13.437204854582323]",85,finished,85,[43.48714137],52.75356612971523,[9.26642476]
136,"(1, 3)","[52.456540509235104, 13.260925982155491]","[52.52443225248167, 13.413764624010241]",3,finished,40,[15.24088968],21.939642596984243,[6.69875292]
137,"(7, 13)","[52.46916551120807, 13.413999211323569]","[52.452528955502395, 13.384068688694345]",13,finished,14,[41.6377945],52.30968405060676,[10.67188956]
138,"(4, 22)","[52.48554568139886, 13.4911270247469]","[52.51363347203742, 13.473623667122446]",22,finished,71,[40.49616767],51.033950808586,[10.53778314]
139,"(6, 44)","[52.54863023822004, 13.403421463273988]","[52.529550249280106, 13.35127507905494]",44,finished,43,[40.36321241],49.27756341806777,[8.91435101]
140,"(1, 86)","[52.55585996810134, 13.464456708544185]","[52.522820814843655, 13.44107415943496]",86,finished,75,[43.3869514],49.74933877174421,[6.36238737]
141,"(4, 52)","[52.50852296464103, 13.280332222473076]","[52.49859410484364, 13.447851720487341]",52,finished,73,[16.71625718],27.97543753007437,[11.25918035]
142,"(8, 40)","[52.52757673096497, 13.418067005419175]","[52.49788367268831, 13.419430474400151]",40,finished,17,[47.67117439],52.81022544469438,[5.13905106]
143,"(4, 73)","[52.48671683764092, 13.463474873707213]","[52.48702777581477, 13.448738977857124]",73,finished,73,[53.25440647],60.04836696139337,[6.79396049]
144,"(8, 13)","[52.483756855809126, 13.442938199180935]","[52.4809130070895, 13.440830079537388]",13,finished,13,[46.48078069],62.56366490741185,[16.08288422]
145,"(9, 44)","[52.539353298789536, 13.389060402457503]","[52.55041785926226, 13.403071485797227]",44,finished,44,[44.6687376],60.17106022553393,[15.50232263]
146,"(3, 73)","[52.484059018196426, 13.433825999298868]","[52.51603632417477, 13.44351339758281]",73,finished,77,[47.52594875],54.157616156557665,[6.6316674]
147,"(2, 27)","[52.454466205636805, 13.34478046652212]","[52.48459864919055, 13.254857692710749]",27,finished,54,[34.17473428],44.32266357494331,[10.1479293]
148,"(10, 53)","[52.50350997242146, 13.314405317694893]","[52.50445587390501, 13.319891505690325]",53,finished,53,[46.26555553],64.28777768860911,[18.02222215]
149,"(9, 85)","[52.533129893854316, 13.417524943725322]","[52.50271754990515, 13.430881775279357]",85,finished,73,[49.22116482],55.00699312223348,[5.7858283]
150,"(4, 39)","[52.51635708343219, 13.389531044393628]","[52.532908156200016, 13.407405029296829]",39,finished,44,[51.49972752],59.06416197394159,[7.56443445]
151,"(6, 75)","[52.525501372346724, 13.42944474071126]","[52.50865654034899, 13.434277591391064]",75,finished,77,[52.36038643],60.15088840760545,[7.79050197]
152,"(4, 65)","[52.541068381851396, 13.207816764674707]","[52.51895279417425, 13.327875407712934]",65,finished,45,[27.09343929],40.94814881580078,[13.85470953]
153,"(4, 60)","[52.55627953897184, 13.35705440451227]","[52.52046379175729, 13.428822969993858]",60,finished,75,[41.22011759],48.24050125986763,[7.02038367]
154,"(7, 40)","[52.52798487579108, 13.401010344670738]","[52.55923894779385, 13.307391091994646]",40,finished,37,[40.87796064],45.8015854953747,[4.92362486]
155,"(5, 71)","[52.501352925704644, 13.457378816003308]","[52.5288218786024, 13.359769978952414]",71,finished,43,[37.79418947],45.64890472049972,[7.85471525]
156,"(5, 18)","[52.477213856207946, 13.349464494729823]","[52.448056798465, 13.344920962250233]",18,finished,27,[42.51868419],57.78436489219719,[15.26568071]
157,"(2, 23)","[52.45151676623508, 13.45440498664787]","[52.44906262028513, 13.29790258571404]",23,finished,26,[26.1059592],35.9078385294855,[9.80187933]
158,"(6, 71)","[52.51716872448644, 13.446205939002096]","[52.47647645562915, 13.353724877444135]",71,finished,49,[37.89839288],44.965477791429834,[7.06708492]
159,"(2, 48)","[52.47870234855211, 13.320160777441753]","[52.50335836074163, 13.334857854846005]",48,finished,53,[44.43550085],59.926540022075116,[15.49103917]
160,"(7, 41)","[52.505309161823064, 13.363521242930744]","[52.5259446361826, 13.377628870325085]",41,finished,39,[51.83343111],61.43701383535328,[9.60358273]
161,"(5, 75)","[52.53666487131016, 13.462389695398493]","[52.55295017828303, 13.413988927921507]",75,finished,85,[46.81207438],57.77174717690135,[10.9596728]
162,"(1, 16)","[52.482524841663405, 13.37265658702377]","[52.492204324373496, 13.392913487616632]",16,finished,16,[51.02527663],64.06543753936293,[13.04016091]
163,"(5, 22)","[52.478795515304675, 13.499465221891567]","[52.49542820561109, 13.459273467173576]",22,finished,73,[50.20418837],60.060159140593086,[9.85597077]
164,"(4, 42)","[52.508691741676394, 13.393714645049004]","[52.51651492455284, 13.409632166804954]",42,finished,42,[51.21299514],65.98567907220684,[14.77268393]
165,"(3, 18)","[52.45998459961809, 13.371711498702334]","[52.544940352727586, 13.195900945911097]",18,finished,62,[17.57212915],24.671899401919156,[7.09977025]
166,"(5, 43)","[52.53235856181594, 13.359182860938965]","[52.52121406882911, 13.467743334990889]",43,finished,71,[37.46383217],48.36139449861457,[10.89756232]
167,"(9, 43)","[52.532389793384205, 13.346657893636433]","[52.529440870338846, 13.348107715739646]",43,finished,45,[63.38939715],70.03894358807871,[6.64954644]
168,"(5, 13)","[52.4644385060306, 13.431442017390683]","[52.49091847317658, 13.29705889633014]",13,finished,52,[33.92465449],42.28649997201455,[8.36184548]
169,"(9, 77)","[52.50217631068682, 13.439949554581537]","[52.553170671787846, 13.383784000988591]",77,finished,44,[42.96827687],51.763164653137785,[8.79488779]
170,"(8, 17)","[52.50119899702325, 13.394631408517878]","[52.473567228247646, 13.444930462313126]",17,finished,13,[46.04816886],58.70619615074341,[12.65802729]
171,"(6, 85)","[52.553521167268784, 13.434115718216617]","[52.45516983494792, 13.352701143709591]",85,finished,27,[28.14097353],35.77081552665771,[7.62984199]
172,"(10, 13)","[52.47042218149828, 13.441310351902553]","[52.48142616315706, 13.430185541631873]",13,finished,13,[54.4455214],68.73518567182472,[14.28966428]
173,"(6, 13)","[52.46890359969763, 13.415248708007214]","[52.53915765228094, 13.412898697638143]",13,finished,85,[39.08754822],50.074425941649025,[10.98687773]
174,"(9, 17)","[52.495120885741116, 13.426429461151882]","[52.533456740532785, 13.399572049137024]",17,finished,40,[52.27157341],60.23508271071576,[7.9635093]
175,"(12, 77)","[52.51304297270497, 13.41682910341652]","[52.50837770029493, 13.414128736392064]",77,finished,77,[64.93586827],72.52649205677731,[7.59062379]
176,"(3, 57)","[52.581189425004155, 13.346335592591199]","[52.57761552978276, 13.340483367929142]",57,finished,57,[65.51316294],72.6119014589072,[7.09873851]
177,"(10, 85)","[52.54494809713904, 13.417908096338154]","[52.539171327378135, 13.43767826294006]",85,finished,85,[54.73262448],70.05831692344421,[15.32569244]
