,0
120,"{'vehicle_id': 196, 'time_send': 240.16500000000025, 'time_enter': 247.92626109881076, 'time_start': 249.30796376252528, 'SOC_end': 100.0, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
121,"{'vehicle_id': 206, 'time_send': 240.16900000000027, 'time_enter': 247.93026109881077, 'time_start': 252.07336908995433, 'SOC_end': 100.0, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
122,"{'vehicle_id': 228, 'time_send': 69.93012860775329, 'time_enter': 89.0298501781628, 'time_start': 89.13801367622305, 'SOC_end': 100.0, 'SOC_send': 70.61397427844933, 'lat': 52.53993488156766, 'long': 13.489771921132519, 'v_hex': '871f1d4c6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 69, 'CS_position': 40, 'distance': 8.549860785204753}"
123,"{'vehicle_id': 50, 'time_send': 96.00781527531392, 'time_enter': 104.51163380080156, 'time_start': 109.52276621857922, 'SOC_end': 100.0, 'SOC_send': 65.26908163138917, 'lat': 52.47606533782, 'long': 13.43294789021305, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 3.251909262743821}"
124,"{'vehicle_id': 165, 'time_send': 157.70336678102765, 'time_enter': 167.89230717554167, 'time_start': 167.89230717554167, 'SOC_end': 100.0, 'SOC_send': 98.05932664379446, 'lat': 52.5222578774228, 'long': 13.45166338322465, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 4.094470197257008}"
125,"{'vehicle_id': 232, 'time_send': 240.1770000000003, 'time_enter': 247.9382610988108, 'time_start': 253.45607175366885, 'SOC_end': 100.0, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
126,"{'vehicle_id': 15, 'time_send': 295.8263105891658, 'time_enter': 315.65055483652554, 'time_start': 315.65055483652554, 'SOC_end': 100.0, 'SOC_send': 98.43473788216683, 'lat': 52.53754673349714, 'long': 13.496618350099329, 'v_hex': '871f1d4c6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 69, 'CS_position': 73, 'distance': 8.912122123679854}"
127,"{'vehicle_id': 13, 'time_send': 289.790877821602, 'time_enter': 295.9501472735985, 'time_start': 295.9501472735985, 'SOC_end': 100.0, 'SOC_send': 97.72343577403294, 'lat': 52.449835885974395, 'long': 13.36344559230836, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 2.0796347259982277}"
128,"{'vehicle_id': 167, 'time_send': 67.79521367383691, 'time_enter': 77.22002797225498, 'time_start': 77.22002797225498, 'SOC_end': 100.0, 'SOC_send': 64.75760061880764, 'lat': 52.548224572718006, 'long': 13.375573374043931, 'v_hex': '871f1d4abffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 60, 'CS_position': 88, 'distance': 3.712407149209038}"
129,"{'vehicle_id': 219, 'time_send': 151.5292900983276, 'time_enter': 159.63806834079116, 'time_start': 159.63806834079116, 'SOC_end': 100.0, 'SOC_send': 88.99717561708377, 'lat': 52.50440620033666, 'long': 13.349348796423678, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 3.054389121231785}"
130,"{'vehicle_id': 234, 'time_send': 159.55083761211958, 'time_enter': 165.75826618349873, 'time_start': 165.75826618349873, 'SOC_end': 100.0, 'SOC_send': 97.28983247757608, 'lat': 52.51272448022399, 'long': 13.323339604011284, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.103714285689572}"
131,"{'vehicle_id': 83, 'time_send': 191.72085318442586, 'time_enter': 199.38148933991468, 'time_start': 199.38148933991468, 'SOC_end': 100.0, 'SOC_send': 96.45582936311483, 'lat': 52.52927628088095, 'long': 13.463784170064244, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 2.8303180777444146}"
132,"{'vehicle_id': 98, 'time_send': 172.0795781335221, 'time_enter': 185.46943321122959, 'time_start': 185.46943321122959, 'SOC_end': 100.0, 'SOC_send': 94.43183215353348, 'lat': 52.542380642335715, 'long': 13.516479764439483, 'v_hex': '871f1d4c2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 68, 'CS_position': 86, 'distance': 5.6949275388537455}"
133,"{'vehicle_id': 227, 'time_send': 180.1350000000001, 'time_enter': 183.24678039724427, 'time_start': 183.24678039724427, 'SOC_end': 100.0, 'SOC_send': 99.77764392055117, 'lat': 52.544263625115896, 'long': 13.456342955346976, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 0.555890198622079}"
134,"{'vehicle_id': 248, 'time_send': 60.06299999999985, 'time_enter': 85.10063365707911, 'time_start': 120.62799823654159, 'SOC_end': 100.0, 'SOC_send': 72, 'lat': 52.5895413776434, 'long': 13.548906671944401, 'v_hex': '871f1d4c0ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 67, 'CS_position': 86, 'distance': 11.51881682853963}"
135,"{'vehicle_id': 296, 'time_send': 120.10399999999996, 'time_enter': 131.71386594389034, 'time_start': 131.71386594389034, 'SOC_end': 100.0, 'SOC_send': 75, 'lat': 52.55826682537367, 'long': 13.503686994678626, 'v_hex': '871f1d4c6ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 69, 'CS_position': 86, 'distance': 4.804932971945191}"
136,"{'vehicle_id': 67, 'time_send': 281.614439423592, 'time_enter': 287.17522943940764, 'time_start': 287.17522943940764, 'SOC_end': 100.0, 'SOC_send': 93.75509375613228, 'lat': 52.51513270256083, 'long': 13.40734489216558, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.7803950079078383}"
137,"{'vehicle_id': 269, 'time_send': 284.79790406753085, 'time_enter': 294.69123075526926, 'time_start': 294.69123075526926, 'SOC_end': 100.0, 'SOC_send': 97.84041918649382, 'lat': 52.46989989127474, 'long': 13.447683554286161, 'v_hex': '871f18b2effffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 23, 'CS_position': 73, 'distance': 3.9466633438692176}"
138,"{'vehicle_id': 84, 'time_send': 156.10769201101397, 'time_enter': 162.49944948558374, 'time_start': 162.49944948558374, 'SOC_end': 100.0, 'SOC_send': 66.9784615977972, 'lat': 52.49653869911017, 'long': 13.30687686057198, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 2.195878737284885}"
139,"{'vehicle_id': 19, 'time_send': 174.7839838129253, 'time_enter': 182.89923477885242, 'time_start': None, 'SOC_end': 94.2201530442295, 'SOC_send': 95.44320323741493, 'lat': 52.50098118657126, 'long': 13.474480454065656, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 74, 'CS_position': 73, 'distance': 3.057625482963561}"
140,"{'vehicle_id': 163, 'time_send': 253.48878509104645, 'time_enter': 261.4328909600333, 'time_start': 261.4328909600333, 'SOC_end': 100.0, 'SOC_send': 89.30224298179071, 'lat': 52.511026241272894, 'long': 13.441536926139712, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.972052934493447}"
141,"{'vehicle_id': 237, 'time_send': 135.11835183886967, 'time_enter': 168.2919195443425, 'time_start': 168.2919195443425, 'SOC_end': 100.0, 'SOC_send': 61.06609234961886, 'lat': 52.520841104938675, 'long': 13.185213959645973, 'v_hex': '871f1d4b2ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 64, 'CS_position': 45, 'distance': 15.58678385273642}"
142,"{'vehicle_id': 21, 'time_send': 176.67955118230603, 'time_enter': 185.7741709166094, 'time_start': 185.7741709166094, 'SOC_end': 100.0, 'SOC_send': 56.68401395333427, 'lat': 52.462377700688954, 'long': 13.328123653671081, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 3.5473098671516867}"
143,"{'vehicle_id': 240, 'time_send': 204.70690982290677, 'time_enter': 213.2764195729662, 'time_start': 218.9492510755734, 'SOC_end': 100.0, 'SOC_send': 59.22792986678961, 'lat': 52.54513927132656, 'long': 13.414557139610682, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 3.284754875029723}"
144,"{'vehicle_id': 109, 'time_send': 86.75562627196463, 'time_enter': 94.44412293381261, 'time_start': 127.96559560900651, 'SOC_end': 100.0, 'SOC_send': 45.44887474560707, 'lat': 52.548462917377364, 'long': 13.385995502998497, 'v_hex': '871f1d48dffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 44, 'CS_position': 88, 'distance': 2.844248330923989}"
145,"{'vehicle_id': 12, 'time_send': 117.37555009100308, 'time_enter': 124.73673207897147, 'time_start': 124.73673207897147, 'SOC_end': 100.0, 'SOC_send': 61.7863062872889, 'lat': 52.54757546802372, 'long': 13.358321993484308, 'v_hex': '871f1d48cffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 43, 'CS_position': 59, 'distance': 2.6805909939841994}"
146,"{'vehicle_id': 253, 'time_send': 240.18500000000034, 'time_enter': 247.94626109881085, 'time_start': 249.30396376252526, 'SOC_end': 100.0, 'SOC_send': 89.26272368245202, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
147,"{'vehicle_id': 259, 'time_send': 240.18700000000035, 'time_enter': 247.94826109881086, 'time_start': 254.83877441738338, 'SOC_end': 100.0, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
148,"{'vehicle_id': 261, 'time_send': 240.18800000000036, 'time_enter': 247.94926109881087, 'time_start': 256.2214770810979, 'SOC_end': 100.0, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
149,"{'vehicle_id': 287, 'time_send': 240.1960000000004, 'time_enter': 247.9572610988109, 'time_start': 257.6041797448124, 'SOC_end': 100.0, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
150,"{'vehicle_id': 88, 'time_send': 287.20412330860677, 'time_enter': 290.61288270106024, 'time_start': 290.61288270106024, 'SOC_end': 100.0, 'SOC_send': 47.359175338278654, 'lat': 52.472109139058055, 'long': 13.353295408576743, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 0.7043796962267239}"
151,"{'vehicle_id': 153, 'time_send': 94.83840739897482, 'time_enter': 102.23773279212094, 'time_start': 102.23773279212094, 'SOC_end': 100.0, 'SOC_send': 61.43959611539303, 'lat': 52.473379251761166, 'long': 13.333759327447144, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 2.69966269657306}"
152,"{'vehicle_id': 188, 'time_send': 243.77863298521774, 'time_enter': 253.51465107595513, 'time_start': 253.51465107595513, 'SOC_end': 100.0, 'SOC_send': 98.04427340295645, 'lat': 52.49122525932393, 'long': 13.3415084346823, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.868009045368698}"
153,"{'vehicle_id': 213, 'time_send': 78.40858312156742, 'time_enter': 88.21435255039148, 'time_start': 88.21435255039148, 'SOC_end': 100.0, 'SOC_send': 70.71828337568651, 'lat': 52.45353030732814, 'long': 13.334450784465737, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 3.9028847144120347}"
154,"{'vehicle_id': 215, 'time_send': 288.45181478222133, 'time_enter': 296.36722006956734, 'time_start': 296.36722006956734, 'SOC_end': 100.0, 'SOC_send': 97.50963704355573, 'lat': 52.48307160932321, 'long': 13.38114926167422, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 2.9577026436729894}"
155,"{'vehicle_id': 66, 'time_send': 297.38961811719304, 'time_enter': 307.65796865138384, 'time_start': 307.65796865138384, 'SOC_end': 100.0, 'SOC_send': 94.1220763765614, 'lat': 52.494821782946666, 'long': 13.370887142287962, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.134175267095401}"
156,"{'vehicle_id': 1, 'time_send': 251.62636846678285, 'time_enter': 259.7950276623553, 'time_start': 259.7950276623553, 'SOC_end': 100.0, 'SOC_send': 46.66179654333038, 'lat': 52.5053260253136, 'long': 13.323410142025583, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 3.0843295977862373}"
157,"{'vehicle_id': 77, 'time_send': 297.15768904271175, 'time_enter': 305.4035143133378, 'time_start': 305.4035143133378, 'SOC_end': 100.0, 'SOC_send': 93.76846219145764, 'lat': 52.52743049094991, 'long': 13.36734521968142, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 3.1229126353130088}"
158,"{'vehicle_id': 136, 'time_send': 75.18205459289244, 'time_enter': 86.55458684484131, 'time_start': 136.15561577919775, 'SOC_end': 100.0, 'SOC_send': 68.1635890814215, 'lat': 52.557238187592745, 'long': 13.360615062822527, 'v_hex': '871f1d4abffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 60, 'CS_position': 88, 'distance': 4.686266125974432}"
159,"{'vehicle_id': 298, 'time_send': 194.95694369065842, 'time_enter': 202.03254030340645, 'time_start': 202.6517004563875, 'SOC_end': 100.0, 'SOC_send': 43.38664112239314, 'lat': 52.53642942088469, 'long': 13.426803686412937, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 2.5377983063740106}"
160,"{'vehicle_id': 266, 'time_send': 120.19624962848198, 'time_enter': 131.80271460947517, 'time_start': 131.80271460947517, 'SOC_end': 100.0, 'SOC_send': 67.3607500743036, 'lat': 52.5036762338177, 'long': 13.491183027541787, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 74, 'CS_position': 73, 'distance': 4.8032324904966}"
161,"{'vehicle_id': 295, 'time_send': 240.1980000000004, 'time_enter': 244.07427077698335, 'time_start': 244.07427077698335, 'SOC_end': 100.0, 'SOC_send': 98.58026099540568, 'lat': 52.50103769465238, 'long': 13.479657436574676, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 74, 'CS_position': 74, 'distance': 0.9381353884914735}"
162,"{'vehicle_id': 74, 'time_send': 289.9504840237973, 'time_enter': 296.18475340933855, 'time_start': 296.18475340933855, 'SOC_end': 100.0, 'SOC_send': 92.05196021476704, 'lat': 52.44497092798145, 'long': 13.40781410517581, 'v_hex': '871f18b04ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 7, 'CS_position': 15, 'distance': 2.1171346927706347}"
163,"{'vehicle_id': 147, 'time_send': 134.04862599011548, 'time_enter': 140.95260609881223, 'time_start': 144.73976309296586, 'SOC_end': 100.0, 'SOC_send': 65.83681648563179, 'lat': 52.49945722452607, 'long': 13.412831243902415, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 2.451990054348368}"
164,"{'vehicle_id': 229, 'time_send': 182.99341734564675, 'time_enter': 194.56493333457593, 'time_start': 194.56493333457593, 'SOC_end': 100.0, 'SOC_send': 34.38220581375297, 'lat': 52.469282841469735, 'long': 13.42201968630352, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 4.785757994464584}"
165,"{'vehicle_id': 75, 'time_send': 164.46417079938493, 'time_enter': 172.68859870505506, 'time_start': 172.68859870505506, 'SOC_end': 100.0, 'SOC_send': 98.307165840123, 'lat': 52.47481326039778, 'long': 13.423425254969974, 'v_hex': '871f18b21ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 13, 'CS_position': 15, 'distance': 3.1122139528350665}"
166,"{'vehicle_id': 10, 'time_send': 253.10523916931555, 'time_enter': 266.3161335664008, 'time_start': 266.3161335664008, 'SOC_end': 100.0, 'SOC_send': 97.16602240282384, 'lat': 52.491987982033244, 'long': 13.311787967492556, 'v_hex': '871f1d498ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 48, 'CS_position': 45, 'distance': 5.605447198542635}"
167,"{'vehicle_id': 186, 'time_send': 321.2588172743817, 'time_enter': 326.4175819212624, 'time_start': 326.4175819212624, 'SOC_end': 100.0, 'SOC_send': 97.02185246548795, 'lat': 52.56411937946066, 'long': 13.420486351388597, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.5793823234403401}"
168,"{'vehicle_id': 192, 'time_send': 188.73776524760413, 'time_enter': 193.1532918265734, 'time_start': 193.1532918265734, 'SOC_end': 100.0, 'SOC_send': 95.23270794588484, 'lat': 52.5024878341213, 'long': 13.486444921698437, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 74, 'CS_position': 74, 'distance': 1.2077632894846302}"
169,"{'vehicle_id': 36, 'time_send': 240.66763069245533, 'time_enter': 248.44622783293613, 'time_start': 250.47039596466607, 'SOC_end': 100.0, 'SOC_send': 92.69121970611235, 'lat': 52.54383907775545, 'long': 13.396630191406338, 'v_hex': '871f1d48dffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 44, 'CS_position': 88, 'distance': 2.8892985702404017}"
170,"{'vehicle_id': 30, 'time_send': 202.94407611540092, 'time_enter': 214.4858497680995, 'time_start': 214.4858497680995, 'SOC_end': 100.0, 'SOC_send': 65.61118477691983, 'lat': 52.44239505519287, 'long': 13.358898135312199, 'v_hex': '871f18b31ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 25, 'CS_position': 18, 'distance': 4.770886826349299}"
171,"{'vehicle_id': 63, 'time_send': 146.77914282149925, 'time_enter': 153.00517040073305, 'time_start': 153.00517040073305, 'SOC_end': 100.0, 'SOC_send': 58.06017026858065, 'lat': 52.53404909837583, 'long': 13.339676466851529, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.113013789616903}"
172,"{'vehicle_id': 106, 'time_send': 202.38331309074488, 'time_enter': 214.46013971878958, 'time_start': 214.46013971878958, 'SOC_end': 100.0, 'SOC_send': 54.57299344508008, 'lat': 52.5035714569195, 'long': 13.298395824194214, 'v_hex': '871f1d49cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 52, 'CS_position': 45, 'distance': 5.038413314022348}"
173,"{'vehicle_id': 112, 'time_send': 192.56783679000534, 'time_enter': 198.1315929210101, 'time_start': 201.25873571910495, 'SOC_end': 100.0, 'SOC_send': 58.18655952787323, 'lat': 52.511864885565174, 'long': 13.346108396978726, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 1.7818780655023865}"
174,"{'vehicle_id': 138, 'time_send': 186.26160714599726, 'time_enter': 195.48222887949947, 'time_start': 195.48222887949947, 'SOC_end': 100.0, 'SOC_send': 69.14767857080055, 'lat': 52.499807233762816, 'long': 13.339779651805452, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 3.610310866751099}"
175,"{'vehicle_id': 190, 'time_send': 204.57618142421214, 'time_enter': 218.03442545248322, 'time_start': 218.03442545248322, 'SOC_end': 100.0, 'SOC_send': 93.88476371515758, 'lat': 52.521293051325095, 'long': 13.282029062969729, 'v_hex': '871f1d482ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 35, 'CS_position': 45, 'distance': 5.729122014135543}"
176,"{'vehicle_id': 56, 'time_send': 252.8067029736458, 'time_enter': 258.56348041358615, 'time_start': 258.56348041358615, 'SOC_end': 100.0, 'SOC_send': 92.63865940527083, 'lat': 52.51831682839445, 'long': 13.387621712188134, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 1.878388719970164}"
177,"{'vehicle_id': 76, 'time_send': 140.37147435272925, 'time_enter': 149.75906366968854, 'time_start': 149.75906366968854, 'SOC_end': 100.0, 'SOC_send': 63.72570512945415, 'lat': 52.46145791020959, 'long': 13.327234314189313, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 3.693794658479639}"
178,"{'vehicle_id': 174, 'time_send': 311.9519993545335, 'time_enter': 317.38131419005333, 'time_start': None, 'SOC_end': 91.75472013689283, 'SOC_send': 92.4405831039968, 'lat': 52.51856649310499, 'long': 13.397019914820547, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.714657417759929}"
179,"{'vehicle_id': 209, 'time_send': 197.91488308604744, 'time_enter': 208.73603380844685, 'time_start': 208.73603380844685, 'SOC_end': 100.0, 'SOC_send': 91.78939287677505, 'lat': 52.52107771703255, 'long': 13.49437855657112, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 72, 'CS_position': 74, 'distance': 4.410575361199707}"
180,"{'vehicle_id': 48, 'time_send': 273.6288786774335, 'time_enter': 284.5170835415315, 'time_start': 284.5170835415315, 'SOC_end': 100.0, 'SOC_send': 92.65448525991899, 'lat': 52.49488044906359, 'long': 13.334765068153551, 'v_hex': '871f1d499ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 49, 'CS_position': 45, 'distance': 4.444102432049021}"
181,"{'vehicle_id': 256, 'time_send': 180.14100000000013, 'time_enter': 186.27695792239658, 'time_start': 213.63335330977094, 'SOC_end': 100.0, 'SOC_send': 91.67020538491877, 'lat': 52.49611872293257, 'long': 13.400722262178414, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 2.0679789611982247}"
182,"{'vehicle_id': 28, 'time_send': 360.2729999999987, 'time_enter': 368.2359498509203, 'time_start': None, 'SOC_end': 97.39448026650264, 'SOC_send': 98.58707023668696, 'lat': 52.50407883526577, 'long': 13.318411862181835, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.981474925460779}"
183,"{'vehicle_id': 79, 'time_send': 100.76355340192397, 'time_enter': 108.77947955706854, 'time_start': 108.77947955706854, 'SOC_end': 100.0, 'SOC_send': 70.04728931961522, 'lat': 52.4885225224897, 'long': 13.366640646166458, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.007963077572283}"
184,"{'vehicle_id': 31, 'time_send': 246.27319323226547, 'time_enter': 250.9574386063511, 'time_start': 254.79283035355218, 'SOC_end': 100.0, 'SOC_send': 96.93243159023386, 'lat': 52.50837951292021, 'long': 13.291707527884235, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 1.3421226870428222}"
185,"{'vehicle_id': 119, 'time_send': 354.6402471569574, 'time_enter': 364.2288184133984, 'time_start': None, 'SOC_end': 83.25773918897103, 'SOC_send': 84.77545344025924, 'lat': 52.53791130865142, 'long': 13.414673820645804, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 3.7942856282205186}"
186,"{'vehicle_id': 214, 'time_send': 360.302999999998, 'time_enter': 367.6461391386778, 'time_start': None, 'SOC_end': 97.70454644933317, 'SOC_send': 98.77317427706913, 'lat': 52.54411624808601, 'long': 13.408281896687079, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 2.671569569339919}"
187,"{'vehicle_id': 71, 'time_send': 305.0255558516263, 'time_enter': 316.38618385787566, 'time_start': 316.38618385787566, 'SOC_end': 100.0, 'SOC_send': 45.97514982508042, 'lat': 52.51573534617449, 'long': 13.475136294384782, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 4.680314003124685}"
188,"{'vehicle_id': 92, 'time_send': 195.084524757018, 'time_enter': 206.02325150805174, 'time_start': 206.02325150805174, 'SOC_end': 100.0, 'SOC_send': 45.50283399602375, 'lat': 52.48340936592443, 'long': 13.398783308196215, 'v_hex': '871f18b20ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 12, 'CS_position': 18, 'distance': 4.469363375516874}"
189,"{'vehicle_id': 267, 'time_send': 391.8039642599704, 'time_enter': 399.07492843190147, 'time_start': 399.07492843190147, 'SOC_end': 100.0, 'SOC_send': 89.66274788601363, 'lat': 52.47576766259209, 'long': 13.335315119249008, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 2.6354820859655113}"
190,"{'vehicle_id': 244, 'time_send': 306.62230989265635, 'time_enter': 315.38167484977777, 'time_start': None, 'SOC_end': 92.93798331872684, 'SOC_send': 94.28985631015112, 'lat': 52.53274915373799, 'long': 13.440214352406079, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 3.3796824785607007}"
