,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2,-0.0,24.54203456166512,-7.026760291727601,-0.0,-0.0,-0.0,-0.0,14.156464011565838,10.426421622808569,11.888700865866003,19.181722524876044,,,,,
0,"(7, 1, 8, 3, 0, 0)","(7, 1, 23, 3, 0, 1)","(6, 1, 73, 3, 1, 0)","(9, 3, 77, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 85, 3, 1, 0)","(9, 6, 75, 3, 0, 0)","(9, 6, 77, 3, 1, 1)","(9, 8, 88, 3, 0, 1)","(9, 9, 75, 3, 0, 0)","(9, 10, 71, 3, 0, 2)",,,,,
1,3,4,2,4,1,4,3,1,0,1,4,,,,,
2,5.0,10.1204108342913,-6.463523900240231,-0.0,14.978432906435756,-0.0,8.61476206985574,13.38487595418858,10.697473027602136,14.790645285628262,15.401557430218245,,,,,
0,"(7, 1, 8, 3, 0, 0)","(6, 1, 21, 2, 1, 0)","(9, 3, 77, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 0, 0)","(9, 5, 45, 3, 0, 1)","(4, 7, 4, 1, 0, 0)","(9, 9, 41, 3, 1, 1)","(9, 9, 48, 3, 0, 1)","(9, 10, 36, 3, 0, 1)","(9, 11, 12, 3, 0, 0)",,,,,
1,3,0,1,0,1,3,2,4,2,1,2,,,,,
2,14.775381124610568,-8.118334264986,-0.0,-1.9488452586223595,23.027100884644724,17.372761048050243,-7.048705814072788,13.273918503193055,7.202194985222752,16.102973760407366,4.867206564296598,,,,,
0,"(6, 0, 77, 3, 0, 1)","(9, 1, 71, 3, 0, 0)","(9, 2, 77, 3, 1, 0)","(9, 3, 77, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 82, 3, 0, 1)","(4, 7, 85, 3, 0, 0)",,,,,,,,,
1,0,2,3,0,4,3,3,,,,,,,,,
2,2.893588389091045,-4.165088442069692,-0.0,-1.9563348294121818,5.140008699558644,26.386689912666345,39.678564719126825,,,,,,,,,
0,"(7, 1, 84, 3, 0, 0)","(6, 2, 17, 3, 0, 1)","(5, 2, 41, 3, 0, 0)","(9, 4, 45, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 5, 52, 3, 0, 0)","(9, 6, 36, 3, 0, 1)","(9, 7, 52, 3, 0, 0)","(9, 7, 34, 3, 1, 1)","(4, 10, 41, 3, 0, 2)","(4, 10, 40, 3, 1, 0)",,,,,
1,0,1,1,0,1,0,0,4,3,0,1,,,,,
2,10.11956115094839,9.670721234438288,-8.807455990821566,-1.9454084605911777,13.076938761916796,4.868627434912568,11.300290746832706,10.48329637645307,21.708508662877467,3.4139088647227194,6.4416921022359555,,,,,
0,"(6, 1, 40, 3, 0, 0)","(6, 1, 21, 3, 0, 0)","(9, 3, 77, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 0, 0)","(9, 5, 71, 3, 0, 0)","(9, 6, 44, 3, 1, 1)","(4, 7, 49, 3, 0, 0)","(9, 8, 51, 3, 0, 0)","(9, 9, 17, 3, 0, 2)","(9, 10, 53, 3, 0, 1)","(9, 10, 41, 3, 1, 2)",,,,
1,3,0,4,4,3,1,3,2,2,0,0,2,,,,
2,14.94354604803841,-7.170013541723042,-0.0,-0.0,6.041351537169366,30.428894987120835,9.362419358955433,-4.069636065010382,19.648394317061587,9.06365395540027,3.537884571279952,15.155827981859142,,,,
0,"(6, 0, 55, 3, 0, 0)","(9, 2, 59, 3, 0, 0)","(9, 2, 21, 3, 0, 0)","(3, 6, 17, 3, 0, 0)","(9, 7, 41, 3, 1, 0)","(8, 8, 15, 3, 0, 1)","(4, 10, 16, 3, 1, 1)",,,,,,,,,
1,1,4,3,2,4,3,1,,,,,,,,,
2,-9.874905605733987,34.9879465570691,40.21702025551329,6.830191651604659,11.64159394212979,24.40156706275124,23.01509527843536,,,,,,,,,
0,"(7, 1, 50, 3, 0, 0)","(4, 3, 73, 3, 0, 1)","(8, 5, 40, 3, 1, 0)","(8, 6, 13, 3, 0, 0)","(7, 6, 71, 2, 0, 0)","(9, 8, 71, 3, 0, 1)","(8, 9, 84, 3, 0, 1)","(7, 10, 13, 3, 0, 2)","(9, 10, 17, 3, 0, 0)",,,,,,,
1,2,1,4,1,1,0,2,2,2,,,,,,,
2,27.036949327053424,17.607991617906336,23.090754329171453,8.565718795215163,9.109245999182985,22.95004843649665,11.619811595764414,1.4876071059248197,16.575475890913783,,,,,,,
0,"(7, 1, 61, 3, 0, 0)","(6, 1, 52, 3, 0, 0)","(5, 2, 17, 3, 0, 0)","(9, 5, 42, 3, 0, 0)","(9, 6, 42, 3, 1, 0)","(4, 7, 75, 3, 1, 0)","(4, 8, 40, 3, 1, 0)","(3, 8, 85, 3, 0, 0)",,,,,,,,
1,1,4,0,1,2,4,3,2,,,,,,,,
2,16.80422072496884,33.944479241808835,-7.951549763287293,-0.0,5.2710225204264844,16.17814584533786,11.30786166509882,6.189363394487326,,,,,,,,
0,"(7, 1, 80, 3, 0, 0)","(7, 1, 21, 3, 1, 0)","(9, 3, 77, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(8, 6, 62, 2, 0, 0)","(9, 7, 35, 3, 1, 0)","(9, 8, 35, 3, 1, 1)","(8, 8, 62, 1, 0, 0)","(8, 9, 65, 2, 0, 0)",,,,,,,
1,3,2,4,4,0,0,0,4,1,,,,,,,
2,16.370804740909804,-8.073416675447957,-0.0,65.62279617227472,10.823173931780868,2.204162901194068,7.293236332777662,7.582358443709444,23.426323020369537,,,,,,,
0,"(7, 0, 63, 2, 0, 0)","(9, 3, 56, 2, 0, 0)","(4, 6, 85, 3, 0, 1)","(9, 7, 42, 3, 1, 1)","(9, 8, 73, 3, 1, 1)",,,,,,,,,,,
1,1,2,2,2,1,,,,,,,,,,,
2,-7.268830821536438,28.287026346674395,-7.982883351687811,16.751829358883988,3.598200166808244,,,,,,,,,,,
0,"(7, 1, 56, 3, 0, 0)","(6, 1, 65, 2, 0, 0)","(9, 3, 41, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 0)","(4, 8, 45, 3, 0, 0)","(4, 8, 41, 3, 1, 1)","(4, 9, 53, 3, 1, 1)","(3, 10, 71, 3, 0, 2)",,,,,,
1,4,1,3,2,1,1,2,4,1,0,,,,,,
2,10.841459053177195,24.771406320487056,4.567934520770093,-0.0,-0.0,-0.0,10.452425499752952,5.0,34.75002372282383,0.031601583175557835,,,,,,
0,"(7, 0, 73, 2, 0, 1)","(7, 1, 77, 3, 1, 0)","(9, 1, 75, 3, 1, 1)","(9, 3, 77, 3, 0, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 1, 0)","(9, 6, 77, 3, 0, 0)","(9, 7, 77, 3, 1, 0)","(4, 10, 43, 3, 0, 1)",,,,,,,
1,4,0,0,3,4,4,1,2,3,,,,,,,
2,-0.0,1.9033105774120191,-2.0632276736368564,-0.0,-0.0,-0.0,-0.0,37.450584919957315,30.88824701870572,,,,,,,
0,"(6, 1, 61, 3, 0, 0)","(9, 2, 88, 3, 0, 0)","(9, 3, 88, 3, 0, 0)","(9, 4, 88, 3, 0, 0)","(9, 5, 88, 3, 0, 0)","(9, 6, 88, 3, 0, 0)","(9, 7, 43, 3, 0, 1)","(9, 7, 57, 1, 0, 0)","(9, 8, 64, 1, 0, 0)","(9, 10, 41, 3, 0, 2)",,,,,,
1,2,4,1,1,3,1,0,1,0,2,,,,,,
2,12.130036384137103,-0.0,-0.0,-0.0,7.783002674490062,14.164016641305375,2.9722754790900554,6.21282256118698,13.242997020328144,15.454980674395625,,,,,,
0,"(6, 0, 85, 3, 0, 1)","(6, 1, 22, 3, 0, 0)","(5, 1, 71, 3, 0, 0)","(5, 2, 16, 3, 1, 0)","(9, 4, 18, 3, 0, 0)","(4, 6, 53, 3, 0, 0)","(3, 6, 74, 3, 0, 1)","(2, 8, 75, 3, 1, 1)","(2, 8, 40, 3, 0, 1)","(9, 9, 51, 3, 0, 1)","(9, 10, 53, 3, 0, 2)","(8, 10, 49, 3, 0, 0)","(9, 11, 26, 3, 1, 0)",,,
1,3,3,3,2,2,3,4,3,1,4,4,1,4,,,
2,24.9855955271561,10.50685093621242,21.53843867928152,-10.521242260117326,14.362379330770354,32.65509466934448,40.11433848268502,10.654446354771897,-0.3406488356053998,11.664896892976367,8.480041995987238,3.660922251671363,12.679290100853041,,,
0,"(7, 1, 7, 3, 0, 0)","(4, 3, 12, 3, 1, 0)","(4, 4, 12, 3, 0, 0)","(9, 7, 7, 1, 0, 1)","(9, 8, 73, 3, 1, 1)","(9, 9, 44, 3, 0, 1)","(7, 10, 10, 1, 0, 0)",,,,,,,,,
1,2,1,0,1,4,2,2,,,,,,,,,
2,0.3161837341100484,-0.0,-2.492899814650917,4.805191472443079,23.7962056335113,38.74650839480427,-13.843032943013636,,,,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(6, 2, 8, 2, 0, 0)","(5, 3, 14, 3, 1, 0)","(9, 6, 39, 3, 1, 0)","(9, 6, 51, 3, 0, 0)","(4, 8, 49, 3, 0, 1)","(4, 8, 52, 3, 0, 1)","(4, 8, 41, 3, 0, 1)","(3, 9, 49, 3, 0, 1)","(3, 9, 45, 3, 0, 2)","(2, 10, 85, 3, 0, 1)",,,,,
1,1,4,1,1,3,3,3,1,3,4,4,,,,,
2,-0.0,35.68961579618031,15.038174829415677,9.109697341980624,17.20107143720784,12.515358249227786,8.461377665258837,4.151550652207602,17.440897118165548,11.407354139326692,10.614318540134095,,,,,
0,"(6, 1, 77, 3, 0, 0)","(6, 1, 74, 3, 1, 0)","(5, 2, 13, 3, 1, 1)","(5, 2, 41, 3, 0, 1)","(9, 4, 45, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(4, 8, 45, 3, 1, 1)","(4, 9, 53, 3, 1, 1)","(3, 9, 43, 3, 1, 1)","(9, 10, 73, 3, 0, 1)","(9, 11, 75, 3, 0, 1)",,,
1,4,2,4,2,1,1,4,2,3,1,0,1,4,,,
2,12.851371063679661,5.7885615084589075,17.859882111921088,-10.120017544772665,-0.0,-0.0,-0.0,22.386943807466135,5.824415078024521,12.990331113093163,5.485563050677962,11.498016764532315,15.780783066519145,,,
0,"(7, 1, 22, 3, 0, 0)","(6, 2, 72, 3, 0, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 0, 0)","(9, 5, 77, 3, 0, 1)","(4, 6, 77, 3, 1, 1)","(9, 8, 36, 3, 1, 1)","(8, 9, 3, 2, 0, 0)","(8, 9, 50, 3, 0, 1)","(7, 10, 49, 3, 0, 2)","(9, 11, 27, 3, 1, 0)",,,,,
1,3,2,4,4,3,2,4,4,4,1,2,,,,,
2,8.121638703276444,-10.482750849446491,-0.0,6.677629666078314,13.813891036149979,14.091767260095292,24.416436235802117,10.202151134837528,19.91307603641707,2.0732816494983233,15.124749567024494,,,,,
0,"(7, 1, 20, 2, 0, 0)","(7, 2, 20, 2, 0, 0)","(6, 2, 73, 3, 1, 1)","(9, 3, 73, 3, 0, 0)","(9, 3, 72, 3, 1, 0)","(9, 5, 77, 3, 0, 0)","(9, 5, 76, 2, 0, 0)","(9, 7, 40, 3, 1, 0)","(9, 7, 39, 3, 1, 1)","(8, 7, 37, 1, 0, 0)","(9, 9, 40, 3, 0, 0)","(9, 10, 36, 3, 0, 1)","(8, 10, 3, 3, 0, 0)",,,
1,3,0,0,4,1,3,1,0,0,1,0,1,4,,,
2,-0.0,8.185525285214116,2.8472230274956263,9.075034735585465,-5.495702471601042,6.313937233393485,10.496955465454937,6.833465872112459,9.862934224512431,-0.11670487855755507,19.517377966665634,16.07258758664801,6.512376200487229,,,
0,"(7, 1, 72, 3, 0, 0)","(4, 3, 72, 3, 0, 0)","(4, 3, 22, 1, 1, 0)","(9, 5, 77, 3, 0, 0)","(9, 5, 40, 3, 0, 0)","(10, 6, 40, 3, 0, 0)","(9, 7, 77, 3, 1, 0)",,,,,,,,,
1,2,0,1,4,1,1,2,,,,,,,,,
2,-0.44838816500031387,3.5081473997359094,-13.687633665023892,11.435368079980302,-1.8925739229007696,-0.0,26.92001952048041,,,,,,,,,
0,"(7, 1, 67, 2, 0, 0)","(7, 2, 80, 2, 1, 0)","(7, 3, 80, 1, 0, 0)","(6, 3, 71, 3, 0, 0)","(6, 4, 71, 3, 0, 0)","(6, 4, 75, 3, 1, 1)","(9, 6, 75, 3, 0, 0)","(9, 7, 75, 3, 1, 0)","(9, 7, 72, 2, 1, 1)","(9, 8, 77, 3, 0, 0)","(9, 8, 40, 3, 0, 0)","(9, 9, 51, 3, 0, 0)","(8, 10, 51, 3, 0, 2)","(7, 10, 40, 3, 1, 1)",,
1,3,1,3,3,1,0,3,3,4,0,4,4,4,0,,
2,-0.0,-0.0,15.879601944718553,-0.0,8.120099491395944,-8.544414766186597,-0.0,6.532306998032597,10.253292064795549,1.575514795724013,23.92710606010052,27.234198039642816,24.57682750422112,8.168444534271465,,
0,"(7, 1, 9, 2, 0, 0)","(7, 2, 9, 2, 1, 0)","(4, 4, 14, 3, 1, 0)","(9, 7, 77, 3, 1, 1)","(8, 8, 40, 3, 0, 1)","(4, 9, 16, 3, 0, 1)","(4, 10, 26, 3, 0, 1)","(3, 11, 12, 3, 0, 1)",,,,,,,,
1,3,2,1,1,3,0,1,3,,,,,,,,
2,-0.0,2.9110373334266972,7.091271747496242,17.318578152168993,12.714722793084803,11.43166675416149,21.0588826671603,8.450322517984047,,,,,,,,
0,"(6, 1, 21, 3, 0, 0)","(9, 3, 72, 3, 0, 0)","(8, 4, 13, 3, 0, 0)","(8, 4, 13, 3, 0, 1)","(4, 7, 52, 3, 0, 0)","(9, 8, 53, 3, 0, 0)","(9, 8, 51, 3, 0, 0)","(8, 9, 17, 3, 1, 2)","(9, 10, 88, 3, 0, 1)",,,,,,,
1,0,1,4,3,2,2,2,2,0,,,,,,,
2,-6.6829209147875,28.355093330208167,5.691498189650028,34.004978424467836,-11.391849820116802,10.707445954262894,13.972822931056394,10.523544284517252,15.149804290038173,,,,,,,
0,"(7, 1, 67, 1, 0, 0)","(6, 2, 77, 3, 0, 0)","(9, 5, 42, 3, 0, 0)","(9, 6, 42, 3, 1, 0)","(4, 7, 85, 3, 0, 1)","(9, 10, 40, 3, 1, 1)","(8, 11, 27, 3, 0, 0)",,,,,,,,,
1,0,1,4,2,0,2,4,,,,,,,,,
2,7.1463946433504955,-8.735497516437347,-0.0,11.973297409848408,-4.709637656216772,27.832660264618696,12.320166457475935,,,,,,,,,
0,"(7, 1, 55, 3, 0, 0)","(4, 2, 59, 3, 0, 0)","(4, 3, 59, 3, 0, 0)","(4, 4, 59, 3, 0, 0)","(4, 5, 59, 3, 0, 0)","(4, 6, 59, 3, 0, 0)","(4, 7, 59, 3, 0, 0)","(9, 8, 41, 3, 0, 0)","(8, 8, 75, 3, 0, 0)","(8, 9, 76, 3, 0, 0)","(9, 10, 21, 3, 0, 2)","(9, 10, 75, 3, 0, 1)","(9, 10, 77, 3, 1, 0)",,,
1,2,2,2,4,1,2,0,4,4,2,2,4,0,,,
2,-1.1292340361193367,-0.0,-0.0,-0.0,-0.0,-0.0,11.66990114221978,25.82067392593399,6.206087099458594,1.2455409008245457,7.748211074092652,8.570264999978615,22.599034430712333,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 2, 0, 0)","(7, 3, 4, 1, 0, 0)","(9, 5, 27, 3, 0, 1)","(9, 6, 25, 3, 0, 1)","(4, 9, 13, 3, 1, 0)","(3, 10, 52, 3, 0, 1)",,,,,,,,,
1,1,3,0,2,3,3,0,,,,,,,,,
2,-0.0,8.388937550751404,5.707037685057532,12.11460773238517,22.83719567282641,14.316206997108928,9.6885906432094,,,,,,,,,
0,"(7, 1, 10, 2, 0, 0)","(8, 3, 45, 3, 0, 1)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 0)","(9, 8, 45, 3, 0, 0)","(9, 9, 39, 3, 1, 1)","(9, 10, 38, 2, 0, 1)","(9, 11, 73, 3, 0, 0)",,,,,,,
1,0,3,1,4,0,1,1,2,0,,,,,,,
2,33.8639721274328,4.43750205172943,-0.0,-0.0,-12.922579293495112,11.913507106509972,19.881505022016714,13.211527489412568,13.665088412548071,,,,,,,
0,"(6, 1, 45, 3, 0, 1)","(5, 1, 45, 3, 0, 0)","(5, 2, 9, 3, 0, 0)","(9, 5, 28, 1, 0, 0)","(9, 6, 49, 3, 0, 0)","(9, 6, 49, 3, 0, 1)","(9, 7, 45, 3, 1, 0)","(8, 7, 49, 3, 0, 0)","(4, 8, 18, 3, 0, 0)","(9, 9, 53, 3, 1, 0)","(9, 10, 3, 3, 0, 0)","(8, 10, 15, 3, 0, 0)",,,,
1,4,4,0,2,4,4,4,3,0,0,4,1,,,,
2,10.26149060122173,24.29191150330292,3.431855668941525,1.506627065216307,6.839546697479535,13.042739054632534,5.444932325104961,17.485572807392646,-8.234073176800116,17.523411055497526,12.093937057303336,8.382285342330675,,,,
0,"(7, 1, 25, 3, 0, 0)","(9, 2, 3, 3, 0, 1)","(8, 4, 26, 3, 0, 0)","(3, 7, 10, 1, 0, 0)","(2, 8, 18, 3, 0, 0)","(9, 10, 10, 1, 0, 0)",,,,,,,,,,
1,0,1,3,3,1,4,,,,,,,,,,
2,1.4209628168089452,27.587591114269394,53.12628703299777,41.83944299162036,10.826705194791831,14.364063781739901,,,,,,,,,,
0,"(6, 1, 23, 2, 0, 1)","(5, 1, 83, 3, 0, 1)","(9, 3, 77, 3, 0, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 1, 0)","(9, 6, 77, 3, 0, 0)","(9, 7, 77, 3, 1, 0)","(4, 10, 49, 3, 0, 1)",,,,,,,,
1,3,2,1,4,4,1,2,2,,,,,,,,
2,25.280233962056762,-11.470130299578637,-0.0,-0.0,-0.0,-0.0,19.51130848428493,11.897200623225691,,,,,,,,
0,"(6, 1, 42, 3, 0, 0)","(6, 2, 42, 3, 0, 0)","(5, 2, 52, 3, 0, 0)","(8, 6, 16, 3, 0, 0)","(4, 8, 40, 3, 1, 0)","(3, 9, 45, 3, 0, 1)","(9, 10, 40, 3, 1, 1)","(8, 11, 13, 3, 0, 0)",,,,,,,,
1,3,1,1,3,3,1,2,4,,,,,,,,
2,-0.0,23.40304300241717,32.32425369197406,16.593734162906657,24.514619281941613,4.631621393722519,18.549844973651215,16.791300641406757,,,,,,,,
0,"(7, 0, 73, 3, 0, 1)","(4, 1, 41, 3, 0, 0)","(9, 5, 42, 3, 0, 0)","(9, 6, 42, 3, 1, 0)","(4, 8, 43, 3, 1, 1)","(3, 9, 39, 3, 0, 1)","(3, 9, 40, 3, 0, 0)",,,,,,,,,
1,3,1,1,2,0,3,3,,,,,,,,,
2,16.444855880657176,-11.624707144787225,-0.0,28.27495168326093,25.01304535046798,5.0,18.380685677852853,,,,,,,,,
0,"(6, 1, 37, 3, 0, 0)","(5, 2, 49, 3, 0, 0)","(9, 3, 42, 3, 1, 0)","(4, 5, 77, 3, 1, 0)","(9, 5, 42, 3, 1, 0)","(9, 6, 71, 3, 0, 0)","(9, 7, 86, 3, 0, 1)","(8, 8, 88, 3, 1, 1)","(9, 9, 72, 3, 0, 0)","(9, 10, 85, 3, 0, 1)","(8, 10, 41, 3, 1, 1)",,,,,
1,3,0,3,0,2,2,2,2,0,2,1,,,,,
2,23.53653364631117,10.497517889552899,4.533131361644898,-2.6695540304116268,9.009707028730256,25.17772966557727,0.7502531251328464,11.594298453022308,13.787274119826481,4.51671810186955,4.52061804699005,,,,,
0,"(7, 1, 55, 2, 0, 0)","(5, 2, 71, 3, 1, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 0, 0)","(9, 6, 77, 3, 0, 0)","(9, 6, 75, 3, 1, 0)","(9, 7, 76, 3, 0, 0)","(4, 10, 39, 3, 1, 1)","(3, 11, 43, 3, 0, 0)",,,,,,,
1,1,0,4,3,1,1,3,2,4,,,,,,,
2,46.44539005910005,-7.749394619628416,-0.0,-0.0,11.046155368642314,7.952190610882203,29.910056107020353,11.241380364875909,15.856869546812302,,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(7, 2, 8, 2, 0, 0)","(4, 4, 12, 3, 0, 0)","(9, 7, 16, 3, 0, 0)","(9, 8, 50, 2, 0, 0)","(9, 8, 28, 3, 0, 0)","(9, 9, 12, 3, 0, 1)","(9, 10, 17, 3, 0, 3)","(9, 11, 88, 3, 0, 1)",,,,,,,
1,4,2,0,2,1,2,4,2,4,,,,,,,
2,-0.0,-0.9887868527228512,7.277970973476618,19.030262758446565,1.9722581774462853,-0.7199854776834302,13.83176858780404,9.852320028753619,32.35214852786197,,,,,,,
0,"(7, 0, 76, 3, 0, 1)","(7, 0, 71, 3, 0, 1)","(9, 2, 40, 3, 0, 0)","(9, 4, 77, 3, 0, 0)","(9, 5, 77, 3, 1, 0)","(9, 6, 77, 3, 0, 0)","(4, 7, 77, 3, 1, 0)",,,,,,,,,
1,4,0,0,4,4,2,1,,,,,,,,,
2,5.112587023903908,7.082170508246163,-1.8772531386664424,-0.0,-0.0,7.089635306941587,14.742078035339215,,,,,,,,,
0,"(7, 1, 57, 3, 0, 0)","(4, 2, 59, 3, 0, 0)","(9, 3, 59, 3, 0, 0)","(9, 4, 59, 3, 0, 0)","(9, 5, 59, 3, 0, 0)","(9, 6, 59, 3, 0, 0)","(9, 7, 59, 3, 0, 0)","(9, 8, 59, 3, 0, 0)","(9, 9, 59, 3, 0, 1)","(9, 9, 52, 3, 0, 0)","(8, 10, 49, 3, 0, 0)","(8, 11, 18, 3, 0, 1)",,,,
1,2,0,4,3,0,4,0,3,4,1,2,1,,,,
2,-0.8184810382700709,-8.894934881609132,-0.0,-0.0,-1.2854998983817811,-0.0,-1.3251217877064447,-0.0,13.796136057589312,26.69987726100244,8.6443790785198,6.525388005329833,,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 2, 0, 0)","(6, 2, 52, 3, 0, 0)","(5, 3, 62, 1, 0, 0)","(5, 4, 62, 1, 0, 0)","(4, 5, 52, 3, 0, 1)","(9, 7, 53, 3, 0, 1)","(9, 7, 36, 3, 1, 1)","(9, 9, 77, 3, 1, 1)","(8, 10, 42, 3, 1, 1)",,,,,,
1,1,4,4,3,3,2,1,2,1,4,,,,,,
2,-0.0,25.19951465224424,26.970133453126806,-0.0,23.946131327586002,-8.554013118393776,8.658330193531055,9.315101198284493,32.96048757267501,17.220476445679672,,,,,,
0,"(7, 1, 11, 2, 0, 0)","(5, 2, 39, 3, 1, 1)","(5, 2, 40, 3, 0, 0)","(5, 3, 77, 3, 0, 0)","(5, 4, 77, 3, 0, 0)","(5, 5, 77, 3, 1, 0)","(5, 6, 77, 3, 0, 0)","(5, 7, 77, 3, 1, 0)","(5, 7, 75, 3, 0, 1)","(9, 10, 33, 3, 0, 1)",,,,,,
1,4,3,4,3,1,3,4,2,1,4,,,,,,
2,49.208701659475764,7.150406442301428,-0.0,-0.0,-0.0,-0.0,-0.0,9.128152392429424,17.093872009970653,18.63734724045598,,,,,,
0,"(7, 1, 54, 2, 0, 0)","(6, 1, 53, 3, 0, 0)","(9, 2, 58, 2, 0, 1)","(4, 6, 88, 3, 0, 0)","(9, 8, 88, 3, 0, 0)","(9, 9, 52, 3, 0, 1)",,,,,,,,,,
1,4,2,3,0,1,4,,,,,,,,,,
2,10.990197738539303,16.306122889102568,2.4955648599916804,-5.324409191324804,26.333305130367705,43.11460925741518,,,,,,,,,,
0,"(7, 1, 68, 3, 0, 1)","(9, 3, 86, 3, 0, 0)","(9, 3, 53, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 8, 45, 3, 0, 0)","(9, 9, 43, 3, 0, 0)","(9, 9, 77, 3, 0, 2)","(9, 10, 53, 3, 0, 0)",,,,,,
1,1,0,1,1,4,3,3,1,2,1,,,,,,
2,-9.92200603296018,26.0664323677939,-2.9792669789948256,-0.0,-0.0,-0.0,7.195066929128799,17.35743971916854,21.390955812733576,1.5246623097997687,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(5, 2, 85, 3, 0, 1)","(9, 6, 53, 3, 0, 0)","(9, 7, 35, 3, 0, 0)",,,,,,,,,,,,
1,1,0,0,3,,,,,,,,,,,,
2,62.62014974668985,18.55582499742934,8.606636803383108,22.03512075153705,,,,,,,,,,,,
0,"(7, 0, 43, 3, 0, 0)","(9, 0, 39, 3, 0, 1)","(9, 1, 45, 3, 0, 0)","(9, 1, 16, 3, 0, 0)","(4, 3, 18, 3, 0, 0)","(4, 4, 18, 3, 0, 0)","(9, 5, 53, 3, 0, 0)","(9, 7, 51, 3, 0, 1)","(8, 8, 49, 3, 0, 0)","(8, 8, 34, 3, 1, 1)",,,,,,
1,0,4,4,3,1,0,2,1,4,3,,,,,,
2,4.293047802884176,9.45129147480744,9.719318819304142,4.8679406539111865,-0.0,0.0029442249853714464,6.886207795279655,18.24549739592527,11.164598712615312,37.322224304586996,,,,,,
0,"(7, 1, 58, 2, 0, 0)","(4, 3, 88, 3, 0, 0)","(4, 4, 88, 3, 0, 0)","(4, 5, 88, 3, 0, 0)","(4, 6, 88, 3, 0, 0)","(9, 8, 84, 3, 0, 0)","(8, 9, 43, 3, 0, 2)","(9, 10, 48, 3, 1, 2)","(9, 10, 27, 3, 1, 0)",,,,,,,
1,2,3,2,3,0,4,2,1,1,,,,,,,
2,-2.2572885202038337,-0.0,-0.0,-0.0,-5.3423556182849214,27.391758033262533,4.849874815312018,0.8958111985005273,4.50745099041677,,,,,,,
0,"(7, 1, 54, 2, 0, 0)","(6, 1, 48, 3, 0, 0)","(9, 3, 51, 3, 0, 1)","(9, 5, 18, 3, 0, 0)","(9, 6, 3, 2, 0, 0)","(9, 7, 27, 3, 0, 0)","(9, 7, 53, 3, 0, 1)","(8, 8, 40, 3, 0, 1)",,,,,,,,
1,4,0,2,3,0,1,1,1,,,,,,,,
2,10.45671861828383,14.586849645602792,-5.108397458364282,10.213843292018478,4.63532376526452,19.204005592263222,17.89582621241167,11.63099842720306,,,,,,,,
0,"(6, 1, 34, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 41, 3, 0, 0)","(9, 7, 52, 3, 1, 0)","(9, 8, 49, 3, 1, 1)","(9, 8, 49, 3, 1, 0)","(4, 10, 43, 3, 0, 1)",,,,,
1,2,3,0,1,4,0,1,2,1,3,3,,,,,
2,-6.991534696105759,-0.0,-1.545586424537464,-0.0,-0.0,-1.6441776370961507,9.79048953957251,6.690443556099747,3.564403392143282,18.36717999569338,14.4030606282792,,,,,
0,"(7, 0, 40, 2, 0, 1)","(9, 1, 53, 3, 0, 1)","(9, 1, 51, 3, 0, 1)","(9, 4, 39, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(4, 7, 86, 3, 0, 0)","(3, 8, 17, 3, 1, 0)",,,,,,,,,
1,2,4,0,0,2,3,1,,,,,,,,,
2,14.860432276643532,10.72192132555028,23.98908478083543,-3.3879572330574588,36.29479062645356,26.355742259314354,-1.2156757269851806,,,,,,,,,
