,vehicle_id,time_send,time_enter,time_start,SOC_end,SOC_send,lat,long,v_hex,CS_location,v_position,CS_position,distance
0,214,13.9774432712352,17.57565005963964,17.57565005963964,100.0,69.40451134575297,52.52365300677804,13.402004455162912,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,0.7991033942022194
1,291,14.450274826908379,21.435080611252786,21.435080611252786,100.0,71.50994503461833,52.53278297666041,13.354177858485299,871f1d48cffffff,"[52.52141790152521, 13.33829806832828]",43,45,2.492402892172203
2,28,21.83727651696892,27.401952256952796,27.401952256952796,100.0,72.23254469660621,52.54852485140746,13.348543515527304,871f1d48cffffff,"[52.55574928705948, 13.335643865826528]",43,59,1.7823378699919392
3,12,15.390159071296011,26.46067313715266,26.46067313715266,100.0,69.52196818574079,52.46692967818876,13.456035231434306,871f18b2effffff,"[52.49354154204223, 13.447052745473286]",23,73,4.535257032928324
4,37,20.64425531152084,30.067241868067146,30.067241868067146,100.0,69.47114893769583,52.56606474447458,13.367965793840932,871f1d4abffffff,"[52.55574928705948, 13.335643865826528]",60,59,3.7114932782731525
5,295,27.81170457274712,32.65106448183638,32.65106448183638,100.0,70.63765908545058,52.53421506737617,13.410376349570209,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.4196799545446295
6,221,25.41324803476889,31.181352995139484,31.181352995139484,100.0,68.31735039304623,52.51267943785933,13.326586408012362,871f1d49dffffff,"[52.52141790152521, 13.33829806832828]",53,45,1.884052480185296
7,251,23.695156332634966,31.127064221416738,31.127064221416738,100.0,68.06096873347302,52.513405314836774,13.426444540689866,871f1d4d6ffffff,"[52.5257475440694, 13.409062493613757]",77,40,2.7159539443908853
8,10,23.410881660974205,33.321467045185116,33.321467045185116,100.0,71.51782366780516,52.49796375728779,13.343836958566541,871f1d499ffffff,"[52.52141790152521, 13.33829806832828]",49,45,3.9552926921054548
9,51,25.682224504414915,35.088257512208514,35.088257512208514,100.0,66.86355509911702,52.53077648609697,13.371276865598556,871f1d488ffffff,"[52.52141790152521, 13.33829806832828]",39,45,3.703016503896799
10,194,35.487133086763656,39.19221236258141,39.19221236258141,100.0,71.30257338264727,52.523327148928004,13.330531557494428,871f1d48effffff,"[52.52141790152521, 13.33829806832828]",45,45,0.852539637908877
11,218,33.66598335979942,36.347583367198766,36.347583367198766,100.0,65.26680332804013,52.557328757268074,13.337766638270908,871f1d4aaffffff,"[52.55574928705948, 13.335643865826528]",59,59,0.34080000369967484
12,136,31.983293963050833,41.471400783801045,41.471400783801045,100.0,68.40334120738983,52.51562980248814,13.45345265340786,871f1d4d0ffffff,"[52.49354154204223, 13.447052745473286]",71,73,3.744053410375106
13,180,29.757687748201043,41.988376454243394,41.988376454243394,100.0,67.84846245035979,52.52412969048115,13.288252461208462,871f1d483ffffff,"[52.52141790152521, 13.33829806832828]",36,45,5.1153443530211735
14,244,39.14769570891145,44.863972847770285,44.863972847770285,100.0,69.7704608582177,52.51185554047466,13.328954993019261,871f1d49dffffff,"[52.52141790152521, 13.33829806832828]",53,45,1.8581385694294172
15,110,36.645574391618496,44.11889015711674,44.11889015711674,100.0,68.87088512167631,52.5079510758029,13.434236148621789,871f1d4d6ffffff,"[52.49354154204223, 13.447052745473286]",77,73,2.73665788274912
16,15,44.089675353068095,50.291703679189744,50.291703679189744,100.0,73.7820649293864,52.503520518327235,13.45962366273582,871f1d4d0ffffff,"[52.49354154204223, 13.447052745473286]",71,73,2.1010141630608254
17,171,44.77641371012605,49.32690029228506,49.32690029228506,100.0,70.2447172579748,52.532803926668194,13.404260296827783,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.2752432910795046
18,119,40.560064595552234,49.68208102160306,49.68208102160306,100.0,70.68798708088954,52.51753741140399,13.441344061637476,871f1d4d4ffffff,"[52.5257475440694, 13.409062493613757]",75,40,3.561008213025414
19,161,40.53766862807261,48.815582801998225,48.815582801998225,100.0,67.91326598390711,52.49277791107023,13.41626817047731,871f18b25ffffff,"[52.49354154204223, 13.447052745473286]",17,73,3.138957086962809
20,146,38.318325177930134,50.148763330452816,50.148763330452816,100.0,67.93633496441397,52.555187970448706,13.410097665543764,871f1d4f6ffffff,"[52.5257475440694, 13.409062493613757]",88,40,4.915219076261341
21,66,45.31246723758695,50.10209982486103,50.10209982486103,100.0,64.9375065524826,52.549631794369944,13.344982842546012,871f1d4aaffffff,"[52.55574928705948, 13.335643865826528]",59,59,1.394816293637037
22,44,45.93876058046086,50.95298217770837,50.95298217770837,100.0,66.01224788390783,52.475207492804294,13.373006850533017,871f18b26ffffff,"[52.47097073792449, 13.35994956957977]",18,18,1.5071107986237564
23,109,43.74386390876287,52.86500057057317,52.86500057057317,100.0,69.85122721824743,52.47841016135029,13.3272092296955,871f1d49bffffff,"[52.47097073792449, 13.35994956957977]",51,18,3.5605683309051517
24,9,44.23662200262141,53.40125329679551,53.40125329679551,100.0,70.35267559947572,52.538984098288445,13.313664614456252,871f1d481ffffff,"[52.55574928705948, 13.335643865826528]",34,59,3.582315647087049
25,65,47.472841653757115,53.21095361420455,53.21095361420455,100.0,68.57385009026511,52.53688911389889,13.407228372093867,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.8690559802237166
26,72,51.906415839304685,56.31599729700707,56.31599729700707,100.0,70.41871683213905,52.52104229640069,13.400088850640131,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.204790728851194
27,7,51.71804094181256,55.824864885996305,55.824864885996305,100.0,67.25639181163749,52.49978081244764,13.4454974879828,871f1d4d2ffffff,"[52.49354154204223, 13.447052745473286]",73,73,1.0534119720918718
28,223,46.241484158794634,55.5362881721679,55.5362881721679,100.0,66.75170316824108,52.51836620946737,13.442780830987333,871f1d4d4ffffff,"[52.5257475440694, 13.409062493613757]",75,40,3.647402006686635
29,106,52.04569429011509,59.02757905667685,59.02757905667685,100.0,70.79086114197698,52.5109903856683,13.355797835680622,871f1d48affffff,"[52.52141790152521, 13.33829806832828]",41,45,2.4909423832808804
30,122,55.87029502164748,61.5970992775339,61.5970992775339,100.0,70.4259409956705,52.46183120185162,13.370446359378814,871f18b22ffffff,"[52.47097073792449, 13.35994956957977]",14,18,1.8634021279432087
31,205,54.23369319847748,58.685318864375866,61.327968877857174,100.0,68.3532613603045,52.49245392981877,13.458951817037866,871f1d4d2ffffff,"[52.49354154204223, 13.447052745473286]",73,73,1.2258128329491913
32,237,56.02107383363111,61.83143721442891,61.83143721442891,100.0,69.39578523327378,52.5641894309169,13.323035846473113,871f1d4aeffffff,"[52.55574928705948, 13.335643865826528]",61,59,1.905181690398902
33,55,53.81010306866682,62.2887657773679,62.2887657773679,100.0,68.43797938626665,52.48687876985027,13.341743431281353,871f1d499ffffff,"[52.47097073792449, 13.35994956957977]",49,18,3.239331354350541
34,88,58.007079777299595,63.059223871774535,63.059223871774535,100.0,68.59858404454009,52.4726701219278,13.345238765688045,871f18b26ffffff,"[52.47097073792449, 13.35994956957977]",18,18,1.5260720472374714
35,260,60.06399999999985,66.22396910677628,66.5267081206925,100.0,72.61959127006888,52.50444740177597,13.437174207421624,871f1d4d6ffffff,"[52.49354154204223, 13.447052745473286]",77,73,2.079984553388215
36,92,44.07768963624719,60.959804270005634,63.45315697597074,100.0,68.78446207275056,52.492980134832386,13.520083762465756,871f1d4deffffff,"[52.49354154204223, 13.447052745473286]",82,73,7.441057316879222
37,254,50.62733078374456,63.66166185007364,63.66166185007364,100.0,68.07453384325109,52.58089215080024,13.300431406996502,871f1d4a1ffffff,"[52.55574928705948, 13.335643865826528]",55,59,5.5171655331645395
38,51,74.47498549006302,77.75939185521739,77.75939185521739,100.0,97.5050029019874,52.52288295098324,13.304943056837127,871f1d483ffffff,"[52.51923755026085, 13.302925854602039]",36,36,0.6422031825771845
39,37,72.97849974458335,82.44339376393403,82.44339376393403,100.0,96.20430005108334,52.499505588438005,13.345605387601248,871f1d48affffff,"[52.52141790152521, 13.33829806832828]",41,45,3.7324470096753397
40,42,62.364688691138745,66.81350514376656,67.48612832735925,100.0,69.2898286767374,52.524931290005,13.397110398622514,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.2244082263139113
41,67,60.83388130249002,65.0786481760217,65.0786481760217,100.0,62.633223739502,52.5147081360904,13.337574939357415,871f1d48effffff,"[52.52141790152521, 13.33829806832828]",45,45,1.1223834367658423
42,251,75.11472543531602,85.63652457452801,85.63652457452801,100.0,96.9770549129368,52.51389825942368,13.47229378774102,871f1d4d0ffffff,"[52.49354154204223, 13.447052745473286]",71,73,4.260899569605995
43,45,61.05712055336313,68.72780743908847,68.72780743908847,100.0,67.9139778690139,52.51270367125113,13.314396294399252,871f1d483ffffff,"[52.52141790152521, 13.33829806832828]",36,45,2.8353434428626683
44,152,60.54564237474324,69.79693207686897,69.79693207686897,100.0,68.09087152505136,52.49018898487874,13.343368758828793,871f1d499ffffff,"[52.47097073792449, 13.35994956957977]",49,18,3.6256448510628685
