,id,origin,destination,origin_zone,mode,destination_zone,arrival_time,pickup_time,waiting_time
59,"(2, 85)","[52.53940575311241, 13.439318276021494]","[52.492980134832386, 13.520083762465756]",85,finished,79,[13.28896222],19.477982522177903,[6.18902031]
60,"(3, 73)","[52.500121536698686, 13.459456314849296]","[52.503520518327235, 13.45962366273582]",73,finished,73,[32.75374337],40.954479216509675,[8.20073585]
61,"(2, 37)","[52.546171587521364, 13.304903016163724]","[52.538984098288445, 13.313664614456252]",37,finished,34,[31.07538757],39.24708824326841,[8.17170067]
62,"(4, 16)","[52.47847385880517, 13.36892259224301]","[52.488281211627296, 13.361701934357143]",16,finished,16,[32.17929579],39.079804588080144,[6.9005088]
63,"(3, 44)","[52.55163569752487, 13.387099851160434]","[52.522448147866676, 13.400906488616563]",44,finished,40,[28.48580554],32.568944632757685,[4.08313909]
64,"(1, 41)","[52.49401808884041, 13.371223892818938]","[52.532803926668194, 13.404260296827783]",41,finished,40,[21.39192243],28.18459348794459,[6.79267105]
65,"(1, 38)","[52.52213943613466, 13.256297440605907]","[52.52042446741621, 13.224934178716985]",38,finished,65,[26.42498888],36.488518897469845,[10.06353002]
66,"(3, 43)","[52.53828101238795, 13.34640380381928]","[52.52410062974761, 13.398193456703346]",43,finished,40,[24.08351837],31.628548484635232,[7.54503012]
67,"(1, 63)","[52.543574904830265, 13.222415604525915]","[52.549631794369944, 13.344982842546012]",63,finished,43,[4.91084981],18.28635558424041,[13.37550577]
68,"(1, 88)","[52.56265946628557, 13.42387580714743]","[52.53497604518536, 13.463157051899252]",88,finished,76,[27.68830294],31.288818251527893,[3.60051532]
69,"(1, 62)","[52.554040841577084, 13.20425157752636]","[52.550868869300515, 13.183695694566556]",62,finished,62,[22.64505269],39.447986172806175,[16.80293348]
70,"(4, 13)","[52.47042905282027, 13.44518267571998]","[52.475207492804294, 13.373006850533017]",13,finished,18,[21.97803146],29.1390437561331,[7.1610123]
71,"(4, 17)","[52.4958970694766, 13.4028050543505]","[52.51538979934805, 13.340796898986634]",17,finished,41,[23.68011529],29.81088524962044,[6.13076996]
72,"(1, 37)","[52.54323526581122, 13.283859188990617]","[52.54436236368884, 13.240406755923873]",37,finished,38,[29.72176098],35.36740307936972,[5.6456421]
73,"(4, 40)","[52.53296848153999, 13.391215791939722]","[52.51836620946737, 13.442780830987333]",40,finished,77,[25.77123926],32.66576587455941,[6.89452661]
74,"(1, 80)","[52.51510079808633, 13.535193533062534]","[52.52920316441914, 13.413980898266903]",80,finished,40,[15.06473078],19.429150798332458,[4.36442002]
75,"(5, 85)","[52.5363268273454, 13.431736250446109]","[52.53688911389889, 13.407228372093867]",85,finished,40,[33.34301539],40.480452546334234,[7.13743715]
76,"(6, 43)","[52.53622776166, 13.35518388505832]","[52.52275212541927, 13.379728541957892]",43,finished,39,[33.52779467],39.564465080776834,[6.03667041]
77,"(6, 53)","[52.49978330527839, 13.329382776487796]","[52.51600265548305, 13.311101754041065]",53,finished,36,[35.02760735],40.69565529033669,[5.66804794]
78,"(2, 60)","[52.5508297317105, 13.387038656236511]","[52.51715979047836, 13.375185452874835]",60,finished,42,[30.8549625],36.15550271325421,[5.30054022]
79,"(2, 59)","[52.558869289801365, 13.327202142621847]","[52.58089215080024, 13.300431406996502]",59,finished,61,[30.73438499],39.47835271824563,[8.74396773]
80,"(2, 41)","[52.50065780314522, 13.372370168027247]","[52.523151665344386, 13.396738909261718]",41,finished,40,[33.40117972],39.83617026321923,[6.43499054]
81,"(1, 44)","[52.543447622069664, 13.372082830925901]","[52.51828214637529, 13.482361748778676]",44,finished,72,[19.63572509],24.93420066670344,[5.29847558]
82,"(5, 75)","[52.52927790211574, 13.460973756511248]","[52.52107488155107, 13.465379226407165]",75,finished,71,[41.18490284],46.082086951720434,[4.89718412]
83,"(3, 84)","[52.560945661071415, 13.47257798123534]","[52.56334946630373, 13.431084219537578]",84,finished,83,[31.37662171],40.751589339099596,[9.37496763]
84,"(5, 40)","[52.528905814823545, 13.407710981721127]","[52.51117495772729, 13.43679442695593]",40,finished,77,[36.80202499],41.08964973148838,[4.28762474]
85,"(4, 73)","[52.50137704390114, 13.455034245599833]","[52.485055789149186, 13.440172134696263]",73,finished,73,[34.28814243],43.30591646920029,[9.01777404]
86,"(1, 19)","[52.46424127455504, 13.518057431103292]","[52.49978081244764, 13.4454974879828]",19,finished,73,[22.65976263],30.758501169282994,[8.09873854]
87,"(3, 16)","[52.48233407324811, 13.359294534437748]","[52.52104229640069, 13.400088850640131]",16,finished,40,[28.01730283],34.54262324017963,[6.52532041]
88,"(1, 79)","[52.4734768251855, 13.552074473025945]","[52.51690141195481, 13.39708737051994]",79,finished,40,[9.75384525],15.242794347821519,[5.48894909]
89,"(4, 45)","[52.516450582147094, 13.348593003921643]","[52.5109903856683, 13.355797835680622]",45,finished,45,[41.34360002],47.70565761414607,[6.3620576]
90,"(1, 56)","[52.559096683135536, 13.263093438241523]","[52.549224645614046, 13.380032478715083]",56,finished,60,[21.02113245],26.2280269202191,[5.20689447]
91,"(1, 35)","[52.52735869533623, 13.260304578735063]","[52.54022441191011, 13.21697633813998]",35,finished,63,[33.23024727],40.92360597676925,[7.69335871]
92,"(2, 73)","[52.500205804148806, 13.448827281763853]","[52.54527215697849, 13.38522452640487]",73,finished,44,[25.48313188],30.94622675131896,[5.46309487]
93,"(5, 43)","[52.544147230484384, 13.35158377840403]","[52.517864977096195, 13.382505550675981]",43,finished,39,[33.23018033],40.117222107515744,[6.88704177]
94,"(4, 75)","[52.517086520351484, 13.448262697914586]","[52.5466691130538, 13.410301706428651]",75,finished,85,[31.19782236],38.63615457051836,[7.43833221]
95,"(1, 25)","[52.439654501455585, 13.353161283193126]","[52.4302218469875, 13.365969859603684]",25,finished,25,[40.71233401],47.32160241696924,[6.60926841]
96,"(1, 21)","[52.46710382328168, 13.45442705069891]","[52.48687876985027, 13.341743431281353]",21,finished,49,[21.88733596],27.911182469838383,[6.02384651]
97,"(1, 49)","[52.47826756678918, 13.329062447458059]","[52.49245392981877, 13.458951817037866]",49,finished,73,[20.31885571],25.342161916959707,[5.02330621]
98,"(3, 36)","[52.52076341180069, 13.285583505507303]","[52.49627586209182, 13.297451748183798]",36,finished,52,[32.05853668],43.77546989588097,[11.71693322]
99,"(2, 86)","[52.54131006527137, 13.447136784187798]","[52.54709159622353, 13.408085294506947]",86,finished,85,[39.12940679],44.16808026682051,[5.03867348]
100,"(6, 75)","[52.53195303105346, 13.459562924325033]","[52.52825432959301, 13.439782967486016]",75,finished,75,[43.31012607],48.34444581599712,[5.03431974]
101,"(1, 9)","[52.41080045604258, 13.38677284156527]","[52.46183120185162, 13.370446359378814]",9,finished,14,[33.67661149],36.512251895609225,[2.83564041]
102,"(1, 57)","[52.567566501590136, 13.351868010979171]","[52.5641894309169, 13.323035846473113]",57,finished,61,[43.83467813],48.048493475765866,[4.21381535]
103,"(5, 53)","[52.49422874120332, 13.314643482909357]","[52.45618550242193, 13.391709273362398]",53,finished,14,[26.80909627],33.912621299800726,[7.10352503]
104,"(4, 43)","[52.54417165520446, 13.337530469786223]","[52.53961383863682, 13.430060901054166]",43,finished,85,[26.99291848],36.14427827864449,[9.1513598]
105,"(2, 27)","[52.44438644519397, 13.342156307890155]","[52.4726701219278, 13.345238765688045]",27,finished,18,[41.83827397],46.54429204306365,[4.70601807]
106,"(5, 52)","[52.49025535983423, 13.300662872734591]","[52.50605727804983, 13.281059930410787]",52,finished,35,[41.71142184],49.74936739516915,[8.03794556]
107,"(3, 45)","[52.5134451602003, 13.339237660583727]","[52.52069882248092, 13.385413514255161]",45,finished,39,[40.47369791],46.66842156842808,[6.19472366]
108,"(6, 77)","[52.52033281089638, 13.415862321660438]","[52.51237632539861, 13.299837267529915]",77,finished,52,[26.62682145],32.74537649140885,[6.11855505]
109,"(2, 74)","[52.50295778521484, 13.494339018651207]","[52.51258329788359, 13.447090047385247]",74,finished,71,[38.0703012],46.81352094544219,[8.74321975]
110,"(6, 85)","[52.5368610212339, 13.43287375750766]","[52.49399274478737, 13.41004284809558]",85,finished,17,[38.4649812],43.212862090824004,[4.74788089]
111,"(1, 84)","[52.55962506636088, 13.477854385248435]","[52.541070983855924, 13.390163370279987]",84,finished,44,[28.89381873],39.39178078724824,[10.49796205]
112,"(1, 50)","[52.4732217097014, 13.291119571321856]","[52.49018898487874, 13.343368758828793]",50,finished,49,[40.06183645],46.483803792575756,[6.42196734]
113,"(3, 74)","[52.50581783872224, 13.470187987447085]","[52.535567902409696, 13.522239789228419]",74,finished,68,[38.84863905],44.134039203922406,[5.28540016]
114,"(1, 10)","[52.40462330963261, 13.522070883811704]","[52.53732414650785, 13.440624203853012]",10,finished,85,[2.86406009],11.448216670625794,[8.58415658]
115,"(1, 32)","[52.58694846507347, 13.431806973096528]","[52.5147081360904, 13.337574939357415]",32,finished,45,[19.34294696],28.023102652163686,[8.68015569]
116,"(6, 52)","[52.50991651634567, 13.269994824532004]","[52.51270367125113, 13.314396294399252]",52,finished,53,[42.63051697],49.96576223371591,[7.33524527]
117,"(2, 47)","[52.512757197361225, 13.213006247278429]","[52.44730575097662, 13.329500828209795]",47,finished,27,[11.33228334],27.476880296600143,[16.14459696]
118,"(4, 74)","[52.50302630320776, 13.481237438017047]","[52.4851906188119, 13.467829488146744]",74,finished,74,[42.19509255],53.28665096143213,[11.09155841]
119,"(7, 40)","[52.53700884527426, 13.399078732935845]","[52.524931290005, 13.397110398622514]",40,finished,40,[48.06109944],56.31294591351927,[8.25184647]
120,"(5, 42)","[52.50799072783637, 13.387261093647574]","[52.495908756061276, 13.307706891992215]",42,finished,48,[34.35272273],44.399162385164814,[10.04643965]
121,"(1, 61)","[52.57821165375583, 13.300546287665833]","[52.46044234125196, 13.316608390546584]",61,finished,26,[14.70759172],21.832919648828515,[7.12532793]
122,"(1, 7)","[52.448199732841964, 13.385088601443696]","[52.45752449545719, 13.46322793936525]",7,finished,23,[38.24932686],45.896668082460764,[7.64734122]
123,"(1, 72)","[52.51663765476309, 13.511157927963746]","[52.54286412604925, 13.40870848693865]",72,finished,85,[35.91280005],39.946122545140874,[4.03332249]
124,"(1, 27)","[52.463010078434664, 13.355107459133519]","[52.49627766206968, 13.2927771168146]",27,finished,48,[41.03961795],45.88237945017277,[4.8427615]
125,"(3, 75)","[52.53119648650208, 13.451426719224067]","[52.56472291885443, 13.328455048344953]",75,finished,59,[30.74690455],35.401380911411934,[4.65447636]
126,"(2, 39)","[52.518584940949644, 13.391641889453672]","[52.553652255319385, 13.437310239772847]",39,finished,85,[39.01377399],47.95276121743297,[8.93898723]
127,"(5, 16)","[52.49604657119471, 13.360736012842315]","[52.536296901283386, 13.394435513259683]",16,finished,40,[40.16130142],47.82043015983545,[7.65912874]
128,"(3, 83)","[52.556589489222745, 13.455111772423615]","[52.54709459986001, 13.423902767727338]",83,finished,85,[46.61443774],55.95270401038375,[9.33826627]
129,"(2, 32)","[52.602267079713286, 13.43283929525658]","[52.532514634955206, 13.355452333696764]",32,finished,45,[25.7676083],35.507212928232335,[9.73960462]
130,"(2, 57)","[52.58446592539012, 13.341363661917143]","[52.57737429720264, 13.337746945028744]",57,finished,57,[54.58531457],61.5649654209342,[6.97965085]
131,"(3, 41)","[52.50801032834422, 13.36412187126359]","[52.51145571597476, 13.316640946064464]",41,finished,53,[45.94669002],54.60460716763181,[8.65791715]
132,"(1, 86)","[52.553274310833054, 13.450475253725214]","[52.51819310285418, 13.324761583603404]",86,finished,45,[28.51761603],37.01085436809463,[8.49323834]
133,"(2, 50)","[52.47698691565893, 13.28984742306824]","[52.47601005770402, 13.319353853556555]",50,finished,51,[52.77070717],59.400755595704155,[6.63004842]
134,"(9, 13)","[52.47385462443545, 13.415583423593555]","[52.44194397216568, 13.351528353065504]",13,finished,27,[39.18205331],48.612174561279744,[9.43012125]
135,"(7, 17)","[52.49391956031083, 13.406343452330441]","[52.51016442491864, 13.403598921447662]",17,finished,42,[51.21942885],61.7193292443423,[10.49990039]
136,"(7, 85)","[52.546756125741815, 13.438337743317032]","[52.50815436651773, 13.471909094147438]",85,finished,71,[44.26303677],52.628815873990156,[8.36577911]
137,"(6, 17)","[52.50234244604651, 13.394505408452071]","[52.47711822518531, 13.330381655920768]",17,finished,49,[41.37690066],51.961030844146336,[10.58413018]
138,"(1, 47)","[52.51105805941238, 13.212266061076638]","[52.556735200693225, 13.444244125115508]",47,finished,83,[4.82987167],18.026060152069107,[13.19618849]
139,"(3, 27)","[52.45310217722815, 13.351378024996627]","[52.45999601861592, 13.330856608083971]",27,finished,27,[58.24234617],63.11047991629958,[4.86813374]
140,"(8, 17)","[52.50279354325836, 13.421397408651215]","[52.496166166343485, 13.437198454202662]",17,finished,73,[54.74437148],64.0713213217209,[9.32694985]
141,"(9, 53)","[52.50673952814794, 13.317489797191213]","[52.501333700517904, 13.327186814747368]",53,finished,53,[57.73105435],65.37273297244141,[7.64167862]
142,"(9, 40)","[52.527484483050834, 13.417961194534591]","[52.51497595215883, 13.419308539395656]",40,finished,40,[58.99742532],63.90236649142257,[4.90494118]
143,"(4, 41)","[52.50680651477982, 13.362204370576281]","[52.50835659993015, 13.361134976625365]",41,finished,41,[58.05622031],67.54301849663318,[9.48679819]
144,"(1, 24)","[52.428225697939865, 13.316946972895355]","[52.41883633633344, 13.37655666944293]",24,finished,9,[51.78405639],55.65550631921407,[3.87144993]
145,"(2, 72)","[52.5142182425503, 13.49917084405952]","[52.55399474511805, 13.43283317489265]",72,finished,85,[42.18749151],49.295797058558364,[7.10830555]
146,"(8, 13)","[52.465781888471504, 13.439429465230507]","[52.40006352163907, 13.541111355404679]",13,finished,10,[30.13387184],38.216168652102155,[8.08229681]
147,"(2, 15)","[52.466010986746376, 13.421499913753442]","[52.46780196504457, 13.414581670587129]",15,finished,13,[56.99482232],66.90359415252969,[9.90877184]
148,"(4, 44)","[52.54710109758194, 13.373449990993375]","[52.46835959129109, 13.453519121261976]",44,finished,23,[33.79741668],37.69239480673709,[3.89497813]
149,"(3, 60)","[52.56435968223507, 13.369483726312387]","[52.563130843193555, 13.356652852453122]",60,finished,60,[60.44495319],66.01389483970642,[5.56894165]
150,"(7, 75)","[52.517341982911574, 13.459028274708013]","[52.521388530995985, 13.421395332533756]",75,finished,40,[50.47968755],61.173655128291124,[10.69396758]
151,"(2, 19)","[52.45604947376587, 13.525030697438291]","[52.45466193389919, 13.43566899365701]",19,finished,23,[44.20415401],51.51646903065921,[7.31231502]
152,"(1, 87)","[52.56823758306996, 13.40830108606986]","[52.58278480063277, 13.440200260736589]",87,finished,87,[57.26117183],62.4315000583689,[5.17032823]
153,"(6, 44)","[52.54267845316882, 13.390801695987557]","[52.54312576403747, 13.44219658486715]",44,finished,85,[52.38679286],60.18635340259065,[7.79956054]
154,"(2, 83)","[52.56242493020472, 13.457441534353984]","[52.50510801244978, 13.487892065175835]",83,finished,74,[40.20151604],50.597162419894794,[10.39564638]
155,"(6, 40)","[52.52348700436603, 13.423711834739178]","[52.48305520886706, 13.359912497900796]",40,finished,16,[43.57870377],52.03713031939372,[8.45842655]
156,"(4, 36)","[52.51745724658623, 13.290510878560104]","[52.57381774096226, 13.326565985434474]",36,finished,61,[35.09924771],50.677223572022584,[15.57797586]
157,"(7, 43)","[52.545489347769525, 13.341093928353448]","[52.499505588438005, 13.345605387601248]",43,finished,41,[48.38662061],55.60019641369216,[7.2135758]
158,"(2, 10)","[52.39067174698405, 13.53233077329497]","[52.50901236847048, 13.4210566372632]",10,finished,77,[17.10383919],25.83563935191686,[8.73180017]
159,"(2, 80)","[52.517303391434396, 13.533243050545497]","[52.4702664700103, 13.531430879623013]",80,finished,79,[50.58162275],55.708940248303186,[5.1273175]
160,"(4, 51)","[52.47142656927734, 13.3214311462854]","[52.53537498643761, 13.33737498982706]",51,finished,43,[43.99372415],49.93983323830056,[5.94610909]
161,"(8, 53)","[52.507660065616825, 13.333993003340696]","[52.52288295098324, 13.304943056837127]",53,finished,36,[57.12126778],64.6757386061752,[7.55447082]
162,"(10, 13)","[52.47199126695266, 13.430726956659349]","[52.505017174848334, 13.3872146778209]",13,finished,42,[48.95665972],58.93871335654575,[9.98205364]
163,"(8, 75)","[52.53080976362086, 13.438150637618115]","[52.51389825942368, 13.47229378774102]",75,finished,71,[55.70367396],64.15873664212384,[8.45506268]
164,"(5, 44)","[52.53120801295992, 13.383669322702746]","[52.504076556166254, 13.445798631435256]",44,finished,73,[51.73520465],57.78342871330615,[6.04822406]
165,"(6, 74)","[52.498815944957926, 13.47730428030946]","[52.49054456967565, 13.446110750742779]",74,finished,73,[57.51618329],66.53742709691817,[9.0212438]
166,"(1, 82)","[52.49822204905526, 13.535669243575166]","[52.508099575292285, 13.445703405539087]",82,finished,71,[47.83977033],55.03348447046729,[7.19371414]
167,"(1, 83)","[52.55348880404287, 13.442031757677443]","[52.48099425663872, 13.486728335121983]",83,finished,22,[40.01165196],47.80531551844388,[7.79366356]
168,"(1, 71)","[52.51102322802796, 13.470685067958192]","[52.56179546320228, 13.423587076304676]",71,finished,88,[45.73707032],54.26201419824439,[8.52494388]
169,"(7, 77)","[52.49896922092436, 13.445298638989284]","[52.52820337983497, 13.393006734387667]",77,finished,40,[54.55845629],59.84683480690247,[5.28837851]
170,"(5, 73)","[52.494373130857966, 13.43562596349441]","[52.496852846043275, 13.404881033921928]",73,finished,42,[62.04137596],68.34479706072025,[6.3034211]
171,"(6, 42)","[52.50975385780083, 13.38276570595031]","[52.512462260275264, 13.344246730660046]",42,finished,45,[60.54332488],67.69335181083329,[7.15002693]
172,"(12, 40)","[52.51655379136747, 13.405878870638222]","[52.52892635604045, 13.395724825742825]",40,finished,40,[64.79437328],71.13688714300719,[6.34251386]
173,"(6, 36)","[52.507806073873695, 13.311653708130342]","[52.494609239308616, 13.31974133526452]",36,finished,53,[66.02815242],71.58629251819121,[5.5581401]
174,"(2, 49)","[52.49821633222815, 13.358579185765555]","[52.4769892095126, 13.30859324594723]",49,finished,51,[56.26823721],63.98333475548342,[7.71509755]
175,"(8, 44)","[52.547317228063655, 13.406869741229999]","[52.542909825343976, 13.405815538443349]",44,finished,44,[65.38950047],75.21448449804464,[9.82498402]
176,"(1, 34)","[52.543833117757096, 13.330174612667784]","[52.52051328196155, 13.370488337850592]",34,finished,39,[58.23113514],66.1307817338124,[7.8996466]
177,"(8, 85)","[52.54319645730155, 13.415808213990392]","[52.48171342812029, 13.43179116118396]",85,finished,13,[48.97333166],56.68620303284684,[7.71287137]
